목적지명,목적지X좌표,목적지Y좌표,목적지시군구명,목적지읍면동명,대분류,중분류,소분류,festival_period,방문건수
공주교육대학교,127.118703273214,36.4443147559923,공주시,봉황동,공공편의,교육기관,대학교,1,9.882352941176471
공주교육대학교/교육대학원,127.11926326487122,36.445808656907246,공주시,중학동,공공편의,교육기관,대학교,1,0.17647058823529413
공주구룡사지,127.215889603945,36.384822103781,공주시,반포면,여행/레저,관광명소,문화유적지,1,0.17647058823529413
공주국민체육센터,127.136979233163,36.4657290866582,공주시,신관동,여행/레저,레저/스포츠,운동장/체육관,0,0.10714285714285714
공주국민체육센터,127.136979233163,36.4657290866582,공주시,신관동,여행/레저,레저/스포츠,운동장/체육관,1,0.7647058823529412
공주기독교박물관,127.122508430727,36.450980684552,공주시,중학동,생활편의,문화생활시설,박물관/기념관,1,0.4117647058823529
공주기적의도서관,127.153533252086,36.472756159557,공주시,월송동,생활편의,문화생활시설,도서관,0,0.21428571428571427
공주대학교/공주신관캠퍼스,127.13997893655936,36.46903428270254,공주시,신관동,공공편의,교육기관,대학교,0,18.928571428571427
공주대학교/공주신관캠퍼스,127.13997893655936,36.46903428270254,공주시,신관동,공공편의,교육기관,대학교,1,57.23529411764706
공주대학교/옥룡캠퍼스,127.132757511978,36.4517028840413,공주시,옥룡동,공공편의,교육기관,대학교,1,0.5882352941176471
공주도서관,127.126369191984,36.4516750722557,공주시,중학동,생활편의,문화생활시설,도서관,0,0.10714285714285714
공주도서관,127.126369191984,36.4516750722557,공주시,중학동,생활편의,문화생활시설,도서관,1,0.17647058823529413
공주돈까스,127.151033740976,36.4429817628479,공주시,옥룡동,생활편의,음식점,전문음식점,1,0.23529411764705882
공주마마,127.220222187476,36.4254286134732,공주시,반포면,생활편의,음식점,전문음식점,0,0.25
공주마마,127.220222187476,36.4254286134732,공주시,반포면,생활편의,음식점,전문음식점,1,0.6470588235294118
공주무령왕릉과왕릉원,127.112807485909,36.46138343227811,공주시,웅진동,여행/레저,관광명소,문화유적지,0,0.9642857142857142
공주무령왕릉과왕릉원,127.112807485909,36.46138343227811,공주시,웅진동,여행/레저,관광명소,문화유적지,1,9.588235294117647
공주문예회관,127.111398227829,36.4600629174099,공주시,웅진동,기업/단체,사회시설,회관,0,0.3571428571428571
공주문예회관,127.111398227829,36.4600629174099,공주시,웅진동,기업/단체,사회시설,회관,1,2.1764705882352944
공주문화원,127.122563950908,36.4543969619085,공주시,중학동,생활편의,문화생활시설,문화원,1,0.17647058823529413
공주문화재단,127.107815154925,36.4666454790373,공주시,웅진동,기업/단체,각종단체,재단,0,0.10714285714285714
공주문화재야행,127.12231397439872,36.45425808740505,공주시,반죽동,여행/레저,관광명소,축제,0,2.321428571428571
공주반죽동당간지주,127.12243056891565,36.45170276296395,공주시,중학동,여행/레저,관광명소,문화유적지,0,0.6071428571428571
공주반포주조,127.252969536735,36.396459884771,공주시,반포면,기업/단체,업종별기업,음식료업,1,0.17647058823529413
공주밤마실야시장,127.123730485264,36.4575910488326,공주시,웅진동,쇼핑,시장,시장기타,0,0.9285714285714285
공주보석사우나,127.12573028965164,36.459563057766,공주시,웅진동,생활편의,생활서비스,목욕탕/사우나,1,0.35294117647058826
공주북캠프,126.99140843507,36.51463932893,공주시,신풍면,여행/레저,레저/스포츠,캠프장,0,1.2142857142857142
공주북캠프,126.99140843507,36.51463932893,공주시,신풍면,여행/레저,레저/스포츠,캠프장,1,2.0
공주산림휴양마을,127.11831460575355,36.42328937341741,공주시,금학동,여행/레저,관광명소,자연휴양림,0,2.642857142857143
공주산림휴양마을,127.11831460575355,36.42328937341741,공주시,금학동,여행/레저,관광명소,자연휴양림,1,4.176470588235294
공주산림휴양마을/목재문화체험장,127.120592193683,36.4218451068438,공주시,금학동,생활편의,문화생활시설,문화생활시설기타,1,0.4117647058823529
공주산성시장,127.123619384291,36.457563273576,공주시,웅진동,쇼핑,시장,종합시장,0,33.214285714285715
공주산성시장,127.123619384291,36.457563273576,공주시,웅진동,쇼핑,시장,종합시장,1,59.70588235294118
공주산성시장문화공원,127.12298055672876,36.457063326883016,공주시,웅진동,여행/레저,관광명소,공원,0,0.39285714285714285
공주산성시장문화공원,127.12298055672876,36.457063326883016,공주시,웅진동,여행/레저,관광명소,공원,1,0.17647058823529413
공주상신리당간지주,127.21798227715249,36.3843662609829,공주시,반포면,여행/레저,관광명소,문화유적지,0,0.10714285714285714
공주상신리당간지주,127.21798227715249,36.3843662609829,공주시,반포면,여행/레저,관광명소,문화유적지,1,0.17647058823529413
공주서울내과의원,127.1251750860926,36.45698354432214,공주시,웅진동,의료편의,의료시설,의원,0,0.10714285714285714
공주세종패밀리랜드,127.154782867807,36.5031693637474,공주시,의당면,여행/레저,레저/스포츠,테마파크,1,0.17647058823529413
공주소풍펜션,127.0231555151218,36.52477724280031,공주시,사곡면,여행/레저,숙박,펜션,0,0.39285714285714285
공주소풍펜션,127.0231555151218,36.52477724280031,공주시,사곡면,여행/레저,숙박,펜션,1,0.17647058823529413
공주숲클라이밍짐,127.1400066413,36.476922271945,공주시,신관동,여행/레저,레저/스포츠,레저/스포츠기타,1,0.17647058823529413
공주시 산성시장 공영주차장,127.122730563389,36.458813125848,공주시,산성동,교통편의,자동차시설,주차장,1,3.4705882352941178
공주시 신관동 공원주차장,127.135895934456,36.4726449581173,공주시,신관동,교통편의,자동차시설,주차장,1,0.7058823529411765
공주시가족센터,127.13276012609504,36.45328430280421,공주시,옥룡동,기업/단체,사회시설,사회시설기타,0,0.4642857142857143
공주시가족센터,127.13276012609504,36.45328430280421,공주시,옥룡동,기업/단체,사회시설,사회시설기타,1,0.17647058823529413
공주시농업기술센터,127.098232433029,36.493808990674,공주시,우성면,기업/단체,각종단체,센터,0,2.4285714285714284
공주시농업기술센터,127.098232433029,36.493808990674,공주시,우성면,기업/단체,각종단체,센터,1,0.5294117647058824
공주시농업기술센터/농업회관,127.097538047716,36.4941145073266,공주시,우성면,기업/단체,각종단체,센터,0,0.39285714285714285
공주시농업전시관,127.09892562411898,36.493361576382085,공주시,우성면,생활편의,문화생활시설,전시장,0,0.21428571428571427
공주시농업전시관,127.09892562411898,36.493361576382085,공주시,우성면,생활편의,문화생활시설,전시장,1,0.35294117647058826
공주시니어클럽,127.12817440593872,36.47195054786621,공주시,신관동,기업/단체,사회시설,사회복지시설,0,0.10714285714285714
공주시립박찬호야구장,127.1306829,36.4838295,공주시,신관동,여행/레저,레저/스포츠,운동장/체육관,0,2.5357142857142856
공주시립박찬호야구장,127.1306829,36.4838295,공주시,신관동,여행/레저,레저/스포츠,운동장/체육관,1,2.4117647058823533
공주시립웅진도서관,127.111120467117,36.4609239286936,공주시,웅진동,생활편의,문화생활시설,도서관,0,0.39285714285714285
공주시립웅진도서관,127.111120467117,36.4609239286936,공주시,웅진동,생활편의,문화생활시설,도서관,1,0.23529411764705882
공주시립테니스장,127.1006211343983,36.49097599452484,공주시,신관동,여행/레저,레저/스포츠,테니스,0,1.8571428571428572
공주시립테니스장,127.1006211343983,36.49097599452484,공주시,신관동,여행/레저,레저/스포츠,테니스,1,1.6470588235294117
공주시민운동장,127.10917619058864,36.46150718420101,공주시,웅진동,여행/레저,레저/스포츠,운동장/체육관,0,23.285714285714285
공주시민운동장,127.10917619058864,36.46150718420101,공주시,웅진동,여행/레저,레저/스포츠,운동장/체육관,1,17.764705882352942
공주시보건소,127.12070298170936,36.45706331363746,공주시,웅진동,의료편의,의료시설,보건소/지소,0,3.357142857142857
공주시보건소,127.12070298170936,36.45706331363746,공주시,웅진동,의료편의,의료시설,보건소/지소,1,2.2941176470588234
공주시시민재난안전센터,127.099037911137,36.4944478113432,공주시,신관동,생활편의,문화생활시설,문화생활시설기타,0,0.10714285714285714
공주시장애인종합복지관,127.129674249069,36.4745613698812,공주시,신관동,기업/단체,사회시설,사회복지시설,0,0.10714285714285714
공주시정신건강복지센터,127.123591584476,36.4603129597845,공주시,웅진동,기업/단체,사회시설,사회복지시설,0,0.10714285714285714
공주시종합사회복지관,127.13611793925656,36.49472577354481,공주시,의당면,기업/단체,사회시설,사회복지시설,0,0.10714285714285714
공주시청년센터,127.124508235143,36.4529526934953,공주시,중학동,기업/단체,각종단체,센터,0,0.10714285714285714
공주시학교급식지원센터,127.027544700714,36.4468139445978,공주시,우성면,기업/단체,업종별기업,음식료업,0,0.10714285714285714
공주쌍신집칼국수,127.1199634415898,36.48147015728446,공주시,월송동,생활편의,음식점,한식,0,5.285714285714286
공주쌍신집칼국수,127.1199634415898,36.48147015728446,공주시,월송동,생활편의,음식점,한식,1,15.352941176470589
공주알밤농원,127.159503987602,36.5786885478571,공주시,의당면,건물/시설,농/어업,농장/농원,0,0.2857142857142857
공주알밤농원,127.159503987602,36.5786885478571,공주시,의당면,건물/시설,농/어업,농장/농원,1,5.411764705882353
공주알밤빵/본점,127.12183775857352,36.463673138629815,공주시,웅진동,생활편의,음식점,제과점,0,0.10714285714285714
공주에덴노인병원,127.127063362247,36.4754779167683,공주시,신관동,의료편의,의료시설,일반병원,0,0.42857142857142855
공주에덴노인병원,127.127063362247,36.4754779167683,공주시,신관동,의료편의,의료시설,일반병원,1,0.5882352941176471
공주예비군훈련장,127.135479208987,36.4833659548329,공주시,월송동,공공편의,교육기관,군교육기관,0,0.39285714285714285
공주예비군훈련장,127.135479208987,36.4833659548329,공주시,월송동,공공편의,교육기관,군교육기관,1,0.17647058823529413
공주원로원,127.145756058961,36.4847825199269,공주시,월송동,기업/단체,사회시설,사회복지시설,0,1.25
공주원로원,127.145756058961,36.4847825199269,공주시,월송동,기업/단체,사회시설,사회복지시설,1,1.5882352941176472
공주의료원,127.10948174217307,36.458896372675206,공주시,웅진동,의료편의,의료시설,종합병원,0,17.214285714285715
공주의료원,127.10948174217307,36.458896372675206,공주시,웅진동,의료편의,의료시설,종합병원,1,9.647058823529413
공주잉크관광호텔,127.13011473270711,36.469784966205495,공주시,신관동,여행/레저,숙박,호텔,0,0.8214285714285714
공주잉크관광호텔,127.13011473270711,36.469784966205495,공주시,신관동,여행/레저,숙박,호텔,1,0.5294117647058824
공주제일교회,127.122786184027,36.4509529115566,공주시,중학동,생활편의,종교,교회시설,0,0.10714285714285714
공주제일교회,127.122786184027,36.4509529115566,공주시,중학동,생활편의,종교,교회시설,1,0.29411764705882354
공주제일교회,127.134812886564,36.4514806991271,공주시,옥룡동,생활편의,종교,교회시설,0,0.14285714285714285
공주중동성당,127.127452401413,36.4547580602745,공주시,중학동,여행/레저,관광명소,문화유적지,0,0.6071428571428571
공주중동성당,127.127452401413,36.4547580602745,공주시,중학동,여행/레저,관광명소,문화유적지,1,1.4705882352941178
공주중앙감리교회,127.119147565367,36.4569799807646,공주시,웅진동,생활편의,종교,교회시설,0,0.21428571428571427
공주중앙감리교회,127.119147565367,36.4569799807646,공주시,웅진동,생활편의,종교,교회시설,1,0.17647058823529413
공주중앙장로교회,127.151894530737,36.4703397589385,공주시,월송동,생활편의,종교,교회시설,0,0.5
공주중앙장로교회,127.151894530737,36.4703397589385,공주시,월송동,생활편의,종교,교회시설,1,0.35294117647058826
공주청소년문화센터,127.12211954973633,36.45398034017486,공주시,중학동,생활편의,문화생활시설,문화센터,0,0.42857142857142855
공주치즈스쿨,126.940246527071,36.4921416055392,공주시,신풍면,여행/레저,관광명소,체험학습,0,0.5357142857142857
공주푸르메요양병원,127.090150568453,36.4093741302667,공주시,금학동,의료편의,의료시설,일반병원,0,1.1428571428571428
공주푸르메요양병원,127.090150568453,36.4093741302667,공주시,금학동,의료편의,의료시설,일반병원,1,0.7647058823529412
공주하숙마을,127.12318444807528,36.45219665630786,공주시,중학동,여행/레저,숙박,숙박기타,0,0.35714285714285715
공주하숙마을,127.12318444807528,36.45219665630786,공주시,중학동,여행/레저,숙박,숙박기타,1,0.23529411764705882
공주학생수영장,127.17394800576,36.4833939545731,공주시,월송동,여행/레저,레저/스포츠,수영장,1,3.294117647058824
공주한옥마을,127.108481779296,36.4647290348646,공주시,웅진동,여행/레저,관광명소,고택/생가/민속마을,0,12.142857142857142
공주한옥마을,127.108481779296,36.4647290348646,공주시,웅진동,여행/레저,관광명소,고택/생가/민속마을,1,22.705882352941178
공주환경성건강센터,127.12639456013324,36.43055471497616,공주시,금학동,의료편의,기타의료시설,기타의료시설기타,0,1.6071428571428572
공주휴게소/당진방향,127.16517087254948,36.49861438885444,공주시,의당면,교통편의,교통시설,고속도로휴게소,0,1.25
공주휴게소/당진방향,127.16517087254948,36.49861438885444,공주시,의당면,교통편의,교통시설,고속도로휴게소,1,3.1176470588235294
공주휴게소/대전방향,127.16667060863466,36.49679561726721,공주시,월송동,교통편의,교통시설,고속도로휴게소,0,0.6785714285714285
공주휴게소/대전방향,127.16667060863466,36.49679561726721,공주시,월송동,교통편의,교통시설,고속도로휴게소,1,0.7647058823529412
공휴스테이,127.22429029277748,36.39773776619219,공주시,반포면,여행/레저,숙박,펜션,0,0.14285714285714285
관풍정,127.1096761107206,36.46547895625608,공주시,웅진동,여행/레저,레저/스포츠,양궁/국궁,1,3.1176470588235294
교동면옥/공주신관점,127.13983232389552,36.474603457953165,공주시,신관동,생활편의,음식점,한식,0,0.5
교동면옥/공주신관점,127.13983232389552,36.474603457953165,공주시,신관동,생활편의,음식점,한식,1,1.7058823529411764
구룡가든,127.18492004216728,36.39520962811196,공주시,계룡면,생활편의,음식점,한식,0,0.2857142857142857
구룡가든,127.18492004216728,36.39520962811196,공주시,계룡면,생활편의,음식점,한식,1,0.6470588235294118
구룡사,126.967605281603,36.482726169798,공주시,신풍면,생활편의,종교,절,0,5.821428571428571
구룡사,126.967605281603,36.482726169798,공주시,신풍면,생활편의,종교,절,1,12.705882352941178
구선교사가옥,127.12650808806,36.4494808788609,공주시,중학동,여행/레저,관광명소,문화유적지,0,0.10714285714285714
구이산,127.2514485,36.3661664,공주시,반포면,생활편의,음식점,한식,0,0.42857142857142855
구이산,127.2514485,36.3661664,공주시,반포면,생활편의,음식점,한식,1,1.5882352941176472
국립공주대학교/공주신관캠퍼스,127.13997893655936,36.46903428270254,공주시,신관동,공공편의,교육기관,대학교,0,76.10714285714286
국립공주대학교/공주신관캠퍼스,127.13997893655936,36.46903428270254,공주시,신관동,공공편의,교육기관,대학교,1,51.64705882352941
국립공주대학교/옥룡캠퍼스,127.13275751197769,36.45170288404132,공주시,옥룡동,공공편의,교육기관,대학교,0,1.3571428571428572
국립공주대학교/옥룡캠퍼스,127.13275751197769,36.45170288404132,공주시,옥룡동,공공편의,교육기관,대학교,1,0.5294117647058824
국립공주박물관,127.112231438257,36.46553452032348,공주시,웅진동,생활편의,문화생활시설,박물관/기념관,0,21.964285714285715
국립공주박물관,127.112231438257,36.46553452032348,공주시,웅진동,생활편의,문화생활시설,박물관/기념관,1,39.94117647058824
국립공주병원,127.11056548477228,36.40190287767855,공주시,금학동,의료편의,의료시설,일반병원,0,3.1785714285714284
국립공주병원,127.11056548477228,36.40190287767855,공주시,금학동,의료편의,의료시설,일반병원,1,1.411764705882353
국립법무병원,127.239109506606,36.413235669638,공주시,반포면,의료편의,의료시설,정신병원,0,19.357142857142858
국립법무병원,127.239109506606,36.413235669638,공주시,반포면,의료편의,의료시설,정신병원,1,11.588235294117647
굿나루모텔,127.14351774493866,36.46209406966487,공주시,신관동,여행/레저,숙박,모텔/여관,1,0.4117647058823529
굿모닝펜션,127.021683372499,36.530609901544,공주시,사곡면,여행/레저,숙박,펜션,0,0.10714285714285714
귀네미시래기명태찜,127.25000694367398,36.3606049801026,공주시,반포면,생활편의,음식점,한식,0,0.14285714285714285
귀빈식당,127.01976664844,36.556356949543,공주시,사곡면,생활편의,음식점,한식,0,0.21428571428571427
귀빈식당,127.01976664844,36.556356949543,공주시,사곡면,생활편의,음식점,한식,1,0.17647058823529413
귀연당,127.1532642,36.5547769,공주시,의당면,생활편의,음식점,한식,0,0.21428571428571427
귀연당,127.1532642,36.5547769,공주시,의당면,생활편의,음식점,한식,1,0.17647058823529413
그루잠/공주점,127.254997069678,36.4036257470474,공주시,반포면,생활편의,카페,카페기타,0,0.3571428571428571
그루잠/공주점,127.254997069678,36.4036257470474,공주시,반포면,생활편의,카페,카페기타,1,0.17647058823529413
그리드,127.255608267163,36.388016417661,공주시,반포면,생활편의,카페,카페기타,0,0.21428571428571427
그리드,127.255608267163,36.388016417661,공주시,반포면,생활편의,카페,카페기타,1,0.47058823529411764
그리심글램핑장,127.14778824171589,36.58915622788467,공주시,정안면,여행/레저,레저/스포츠,캠프장,0,0.3214285714285714
그린홈,127.142395337148,36.4747280917537,공주시,신관동,쇼핑,건축자재,인테리어,1,0.17647058823529413
근영푸드,127.10867801028496,36.50727852012203,공주시,우성면,기업/단체,업종별기업,음식료업,0,0.10714285714285714
금강사회복지관,127.134257408197,36.4483699395413,공주시,옥룡동,기업/단체,사회시설,사회복지시설,0,0.10714285714285714
금강신관공원,127.131035302021,36.4675066270259,공주시,신관동,여행/레저,관광명소,공원,0,14.928571428571429
금강신관공원,127.131035302021,36.4675066270259,공주시,신관동,여행/레저,관광명소,공원,1,356.4117647058824
금강신관공원/축구장,127.135896004456,36.4648125182224,공주시,신관동,여행/레저,레저/스포츠,운동장/체육관,0,0.10714285714285714
금강신관공원/축구장,127.135896004456,36.4648125182224,공주시,신관동,여행/레저,레저/스포츠,운동장/체육관,1,0.35294117647058826
금강아트센터,127.20211886051408,36.42894986263316,공주시,반포면,생활편의,문화생활시설,화랑/전시관,0,0.10714285714285714
금강아트센터,127.20211886051408,36.42894986263316,공주시,반포면,생활편의,문화생활시설,화랑/전시관,1,0.17647058823529413
금강억새단지,127.04590969963698,36.41673732531675,공주시,우성면,여행/레저,관광명소,관광명소기타,0,0.10714285714285714
금강온천,127.1075652098133,36.462979229148,공주시,웅진동,여행/레저,관광명소,온천,0,0.6785714285714286
금강온천,127.1075652098133,36.462979229148,공주시,웅진동,여행/레저,관광명소,온천,1,1.1764705882352942
금강의아침펜션,127.07473861135696,36.4444467941877,공주시,금학동,여행/레저,숙박,펜션,0,0.10714285714285714
금계캠핑장,126.983602486986,36.6375974539771,공주시,유구읍,여행/레저,여행/레저기타,여행/레저기타,0,1.5
금계캠핑장,126.983602486986,36.6375974539771,공주시,유구읍,여행/레저,여행/레저기타,여행/레저기타,1,1.5882352941176472
금성모텔,127.12155747390185,36.46228107005514,공주시,웅진동,여행/레저,숙박,모텔/여관,1,0.17647058823529413
금성회관,127.131757447048,36.4689509109296,공주시,신관동,생활편의,음식점,한식,0,0.10714285714285714
금정알밤농원,127.109508605946,36.5608291828172,공주시,정안면,건물/시설,농/어업,농장/농원,1,0.29411764705882354
금학생태공원,127.12412030726978,36.43357365283556,공주시,금학동,여행/레저,관광명소,공원,1,0.4117647058823529
기산저수지,127.13364692614,36.3837106401688,공주시,계룡면,여행/레저,관광명소,저수지,1,0.23529411764705882
기찬메밀국수,127.25638617649,36.3657134067042,공주시,반포면,생활편의,음식점,한식,0,0.5714285714285714
기찬메밀국수,127.25638617649,36.3657134067042,공주시,반포면,생활편의,음식점,한식,1,0.6470588235294118
까우,127.13625702211,36.471672848894,공주시,신관동,생활편의,음식점,세계요리,0,0.3214285714285714
까우,127.13625702211,36.471672848894,공주시,신관동,생활편의,음식점,세계요리,1,0.823529411764706
나래원식당,127.044960231729,36.3995694325864,공주시,이인면,생활편의,음식점,한식,1,0.35294117647058826
나태주풀꽃문학관,127.11994671199244,36.453618506343645,공주시,중학동,생활편의,문화생활시설,문화생활시설기타,0,0.5
나태주풀꽃문학관,127.11994671199244,36.453618506343645,공주시,중학동,생활편의,문화생활시설,문화생활시설기타,1,1.0588235294117647
남성식당,127.14685730731532,36.49798818565158,공주시,의당면,생활편의,음식점,한식,0,0.14285714285714285
남양화학공업,127.129339639421,36.619683686357,공주시,정안면,기업/단체,업종별기업,화학,0,1.25
남양화학공업,127.129339639421,36.619683686357,공주시,정안면,기업/단체,업종별기업,화학,1,0.4117647058823529
내고향묵집,127.2546879777189,36.39574949751163,공주시,반포면,생활편의,음식점,한식,1,0.29411764705882354
내재,127.180003365902,36.445148351788,공주시,옥룡동,생활편의,카페,카페기타,0,0.9285714285714286
내재,127.180003365902,36.445148351788,공주시,옥룡동,생활편의,카페,카페기타,1,1.5294117647058825
넘버25호텔,127.128702150619,36.470395172816,공주시,신관동,여행/레저,숙박,모텔/여관,0,0.3571428571428571
넘버25호텔,127.128702150619,36.470395172816,공주시,신관동,여행/레저,숙박,모텔/여관,1,0.17647058823529413
노가드네,127.21659526896492,36.41306598366211,공주시,반포면,생활편의,음식점,한식,0,0.8571428571428571
노가드네,127.21659526896492,36.41306598366211,공주시,반포면,생활편의,음식점,한식,1,0.7058823529411765
노라쥬,127.120118055141,36.6400701906947,공주시,정안면,여행/레저,관광명소,동식물원,0,2.5357142857142856
노라쥬,127.120118055141,36.6400701906947,공주시,정안면,여행/레저,관광명소,동식물원,1,1.2352941176470589
노브랜드/공주신관동점,127.14002528101588,36.47693618076176,공주시,신관동,쇼핑,슈퍼/마트,슈퍼/마트 기타,1,0.17647058823529413
노브랜드/공주신관동점,127.140089966966,36.4769500470407,공주시,신관동,쇼핑,슈퍼/마트,슈퍼/마트 기타,1,0.5882352941176471
노브랜드버거/공주신관점,127.140256648866,36.473589320282,공주시,신관동,생활편의,음식점,패스트푸드,1,0.17647058823529413
녹수원글램핑,126.96992709172116,36.62864571971072,공주시,유구읍,여행/레저,레저/스포츠,캠프장,1,1.1764705882352942
농업회사법인제이팜스,127.145617972572,36.3962370599374,공주시,계룡면,쇼핑,음식료,음식료기타,0,0.10714285714285714
눈썹달,127.123424997742,36.4530082364158,공주시,중학동,생활편의,음식점,한식,0,0.10714285714285714
뉴올,127.12447896119691,36.61976698154184,공주시,정안면,기업/단체,업종별기업,제조업,0,0.10714285714285714
늘봄/[한식],127.247248153362,36.35971403615,공주시,반포면,생활편의,음식점,한식,0,0.14285714285714285
늘봄정원,127.10036177601744,36.47208032335588,공주시,우성면,생활편의,카페,카페기타,0,0.10714285714285714
늘푸른교회,127.122175071643,36.4572021952474,공주시,웅진동,생활편의,종교,교회시설,0,0.14285714285714285
능소야,127.103232354368,36.4526192746133,공주시,웅진동,생활편의,음식점,한식,0,0.10714285714285714
다담,127.242942976572,36.3601306301109,공주시,반포면,생활편의,음식점,한식,0,0.9285714285714286
다담,127.242942976572,36.3601306301109,공주시,반포면,생활편의,음식점,한식,1,0.8235294117647058
다락방,127.136368119108,36.4721450179022,공주시,신관동,생활편의,음식점,한식,1,0.17647058823529413
다이소/공주신관점,127.13277325676636,36.47148814216598,공주시,신관동,쇼핑,생활용품,다이소,0,1.8928571428571428
다이소/공주신관점,127.13277325676636,36.47148814216598,공주시,신관동,쇼핑,생활용품,다이소,1,3.2941176470588234
다이소/공주점,127.124591525417,36.4569522378147,공주시,웅진동,쇼핑,생활용품,다이소,0,0.10714285714285714
다이소/공주점,127.124591525417,36.4569522378147,공주시,웅진동,쇼핑,생활용품,다이소,1,0.35294117647058826
담양골갈비나라,127.210000797677,36.4339553593106,공주시,반포면,생활편의,음식점,한식,0,0.10714285714285714
대길환경,127.046821094851,36.408957261784,공주시,이인면,기업/단체,업종별기업,업종별기업기타,0,0.10714285714285714
대나무집,127.00685100890568,36.57043859934681,공주시,사곡면,생활편의,음식점,한식,1,0.17647058823529413
대백제전/(공주),127.12998399708503,36.46819791904981,공주시,신관동,여행/레저,관광명소,축제,0,0.4285714285714286
대백제전/(공주),127.12998399708503,36.46819791904981,공주시,신관동,여행/레저,관광명소,축제,1,371.94117647058823
대복상회/동학사점,127.25308029839346,36.36300860271207,공주시,반포면,생활편의,음식점,한식,0,0.21428571428571427
대복상회/동학사점,127.25308029839346,36.36300860271207,공주시,반포면,생활편의,음식점,한식,1,0.35294117647058826
대성농원,127.066986280461,36.3732670014759,공주시,이인면,건물/시설,농/어업,농장/농원,0,0.10714285714285714
대신택배/세종장군영업소,127.169003991242,36.4845326845587,공주시,월송동,생활편의,생활서비스,택배,0,0.14285714285714285
대양건기,127.167781960928,36.4752837324307,공주시,월송동,기업/단체,업종별기업,기계,0,0.10714285714285714
대왕산삼백숙농원/총본점,127.25970090390206,36.36892874228697,공주시,반포면,생활편의,음식점,한식,0,0.2857142857142857
대왕산삼백숙농원/총본점,127.25970090390206,36.36892874228697,공주시,반포면,생활편의,음식점,한식,1,0.4117647058823529
대운철강,127.116480958097,36.4769499094205,공주시,신관동,기업/단체,업종별기업,철강 금속,0,0.10714285714285714
대전교육연수원,127.23061044235732,36.3932101234623,공주시,반포면,공공편의,교육기관,연수원,0,4.464285714285714
대전교육연수원,127.23061044235732,36.3932101234623,공주시,반포면,공공편의,교육기관,연수원,1,2.058823529411765
대전별장펜션,127.259969012993,36.385544502679,공주시,반포면,여행/레저,숙박,펜션,0,0.3214285714285714
대전별장펜션,127.259969012993,36.385544502679,공주시,반포면,여행/레저,숙박,펜션,1,0.23529411764705882
대하촌,127.157199783154,36.4514530550745,공주시,옥룡동,생활편의,음식점,전문음식점,0,0.21428571428571427
대학로공영주차장,127.138395721825,36.4715339883232,공주시,신관동,교통편의,자동차시설,주차장,0,0.21428571428571427
대학로공영주차장,127.138395721825,36.4715339883232,공주시,신관동,교통편의,자동차시설,주차장,1,1.3529411764705883
대한사료,127.132007416604,36.4698674744996,공주시,신관동,쇼핑,쇼핑기타,농업용품관련,0,0.14285714285714285
더쉼펜션,127.241276460961,36.359797324953,공주시,반포면,여행/레저,숙박,펜션,0,0.7142857142857142
더쉼펜션,127.241276460961,36.359797324953,공주시,반포면,여행/레저,숙박,펜션,1,1.1176470588235294
더자자모텔,127.12917433204,36.470256302521,공주시,신관동,여행/레저,숙박,모텔/여관,1,0.17647058823529413
더존펜션,127.23627691711484,36.35846411411212,공주시,반포면,여행/레저,숙박,펜션,0,0.5714285714285714
더존펜션,127.23627691711484,36.35846411411212,공주시,반포면,여행/레저,숙박,펜션,1,0.4117647058823529
더크루즈,127.2465213715174,36.35941816292677,공주시,반포면,생활편의,카페,카페기타,0,6.571428571428571
더크루즈,127.2465213715174,36.35941816292677,공주시,반포면,생활편의,카페,카페기타,1,8.823529411764707
덕산일렉테라,127.076892328825,36.42264293245455,공주시,이인면,기업/단체,업종별기업,제조업,0,0.5357142857142857
덕산일렉테라,127.076892328825,36.42264293245455,공주시,이인면,기업/단체,업종별기업,제조업,1,0.5294117647058824
덕산테코피아/공주사업장,127.079206955914,36.4254555668731,공주시,금학동,기업/단체,업종별기업,반도체,0,0.25
덕조사,127.041153233374,36.6007964399006,공주시,사곡면,생활편의,종교,절,0,0.10714285714285714
덕지기업,127.046683118959,36.3058301233582,공주시,탄천면,기업/단체,업종별기업,업종별기업기타,0,0.10714285714285714
도깨비아구찜,127.13285329265044,36.47186887841811,공주시,신관동,생활편의,음식점,한식,0,0.10714285714285714
도덕봉가든,127.25010900681,36.360102897561,공주시,반포면,생활편의,음식점,전문음식점,0,0.7857142857142857
도덕봉가든,127.25010900681,36.360102897561,공주시,반포면,생활편의,음식점,전문음식점,1,1.5882352941176472
도덕침례교회,127.167531019294,36.5820493224875,공주시,의당면,생활편의,종교,교회시설,1,0.17647058823529413
도레이첨단소재/유구공장,126.96494711850283,36.551388574616496,공주시,유구읍,기업/단체,업종별기업,화학,0,0.10714285714285714
도미노피자/공주점,127.13189630769276,36.47072848674481,공주시,신관동,생활편의,음식점,패스트푸드,1,0.23529411764705882
도연정,126.969937789974,36.5529681608167,공주시,유구읍,생활편의,음식점,한식,1,0.17647058823529413
돈금정,127.25341429140477,36.35757542698418,공주시,반포면,생활편의,음식점,한식,0,1.4999999999999998
돈금정,127.25341429140477,36.35757542698418,공주시,반포면,생활편의,음식점,한식,1,1.2352941176470589
