목적지명,목적지X좌표,목적지Y좌표,목적지시군구명,목적지읍면동명,대분류,중분류,소분류,festival_period,방문건수
12월의왈츠,127.246099,36.358756,공주시,반포면,여행/레저,숙박,펜션,0,14
12월의왈츠,127.246099,36.358756,공주시,반포면,여행/레저,숙박,펜션,1,4
24시전주명가콩나물국밥/공주점,127.13345324533223,36.46930582803515,공주시,신관동,생활편의,음식점,한식,0,10
24시전주명가콩나물국밥/공주점,127.13345324533223,36.46930582803515,공주시,신관동,생활편의,음식점,한식,1,32
505펜션앤키즈캠핑장,127.02012821520432,36.50125213368652,공주시,사곡면,여행/레저,레저/스포츠,캠프장,0,22
505펜션앤키즈캠핑장,127.02012821520432,36.50125213368652,공주시,사곡면,여행/레저,레저/스포츠,캠프장,1,60
505펜션앤키즈캠핑장,127.02012821520432,36.50125213368652,공주시,사곡면,여행/레저,레저/스포츠,캠프장,2,23
60계치킨/충남공주신관점,127.136590314593,36.472922708262,공주시,신관동,생활편의,음식점,치킨,1,3
BBQ/공주신월점,127.147894856217,36.4737560125455,공주시,신관동,생활편의,음식점,치킨,1,6
BBQ/공주신월점,127.147894856217,36.4737560125455,공주시,월송동,생활편의,음식점,치킨,0,3
BHC/공주대점,127.1371735925166,36.47331155619646,공주시,신관동,생활편의,음식점,치킨,0,3
BHC/공주대점,127.1371735925166,36.47331155619646,공주시,신관동,생활편의,음식점,치킨,1,3
BHC/공주대점,127.1371735925166,36.47331155619646,공주시,신관동,생활편의,음식점,치킨,2,3
BHC/옥룡점,127.1334796434089,36.45467477153064,공주시,옥룡동,생활편의,음식점,치킨,0,3
CJ제일제당/공주공장,127.14231292851,36.3717120574909,공주시,계룡면,기업/단체,업종별기업,음식료업,0,4
CU/공주검상공단점,127.07511216362605,36.43035842393694,공주시,금학동,쇼핑,대형유통점,편의점,1,3
CU/공주금성점,127.121258412058,36.4655623474279,공주시,웅진동,쇼핑,대형유통점,편의점,0,10
CU/공주금성점,127.121258412058,36.4655623474279,공주시,웅진동,쇼핑,대형유통점,편의점,1,3
CU/공주대학로점,127.135673755356,36.4700341435328,공주시,신관동,쇼핑,대형유통점,편의점,1,3
CU/공주미도점,127.13534063694028,36.44928650798882,공주시,옥룡동,쇼핑,대형유통점,편의점,1,3
CU/공주차령휴게소점,127.123145548372,36.641653360889,공주시,정안면,쇼핑,대형유통점,편의점,1,3
CU/공주청룡점,127.14020731724588,36.49994692873693,공주시,의당면,쇼핑,대형유통점,편의점,1,4
CU/공주탄천산업단지점,127.06340224028048,36.30138060259168,공주시,탄천면,쇼핑,대형유통점,편의점,0,6
G7무인텔,127.251136629687,36.36718543044,공주시,반포면,여행/레저,숙박,모텔/여관,0,6
GE삼성전기조명,127.132590698502,36.4698119286807,공주시,신관동,쇼핑,전기/가정용품,조명기구,2,3
GS25/검상공단,127.07509616753656,36.43034387460129,공주시,검상동,쇼핑,대형유통점,편의점,0,3
GS25/공주교대점,127.12036980044,36.4433148796994,공주시,금학동,쇼핑,대형유통점,편의점,1,3
GS25/공주금강점,127.1297837641145,36.4734002290203,공주시,신관동,쇼핑,대형유통점,편의점,0,3
GS25/공주우남점,127.139367790898,36.4789775892989,공주시,월송동,쇼핑,대형유통점,편의점,1,3
GS25/공주우성점,127.05078639756088,36.470239873074426,공주시,우성면,쇼핑,대형유통점,편의점,1,12
GS25/공주의당점,127.147033668425,36.490865166754,공주시,의당면,쇼핑,대형유통점,편의점,0,8
GS25/공주의당점,127.147033668425,36.490865166754,공주시,의당면,쇼핑,대형유통점,편의점,1,3
GS25/공주장승마을점,127.021544255583,36.557717915449,공주시,사곡면,쇼핑,대형유통점,편의점,1,3
GS25/공주정안점,127.12181260784,36.611434584761,공주시,정안면,쇼핑,대형유통점,편의점,1,6
GS25/신공주전막점,127.12698007552432,36.47108952801792,공주시,신관동,쇼핑,대형유통점,편의점,1,3
GS25/월송2단지점,127.155921876518,36.4785332923063,공주시,월송동,쇼핑,대형유통점,편의점,0,6
GS25/월송2단지점,127.155921876518,36.4785332923063,공주시,월송동,쇼핑,대형유통점,편의점,1,6
GS25/월송2단지점,127.155921876518,36.4785332923063,공주시,월송동,쇼핑,대형유통점,편의점,2,3
GS더프레시/공주신관점,127.14461736103752,36.47478365394902,공주시,신관동,쇼핑,슈퍼/마트,대형슈퍼,0,23
GS더프레시/공주신관점,127.14461736103752,36.47478365394902,공주시,신관동,쇼핑,슈퍼/마트,대형슈퍼,1,36
GS더프레시/공주신관점,127.14461736103752,36.47478365394902,공주시,신관동,쇼핑,슈퍼/마트,대형슈퍼,2,4
GS더프레시/공주점,127.13417401836,36.455535788487,공주시,옥룡동,쇼핑,슈퍼/마트,대형슈퍼,0,84
GS더프레시/공주점,127.13417401836,36.455535788487,공주시,옥룡동,쇼핑,슈퍼/마트,대형슈퍼,1,71
GS더프레시/공주점,127.13417401836,36.455535788487,공주시,옥룡동,쇼핑,슈퍼/마트,대형슈퍼,2,15
JJ오토캠핑장,126.96521647937055,36.60282441534821,공주시,유구읍,여행/레저,레저/스포츠,캠프장,0,53
JJ오토캠핑장,126.96521647937055,36.60282441534821,공주시,유구읍,여행/레저,레저/스포츠,캠프장,1,55
JJ오토캠핑장,126.96521647937055,36.60282441534821,공주시,유구읍,여행/레저,레저/스포츠,캠프장,2,12
KG케미칼/남공주대리점,127.122841628212,36.462895994122,공주시,웅진동,쇼핑,쇼핑기타,농업용품관련,1,3
KT/공주지점,127.14986688221416,36.476061316656335,공주시,월송동,기업/단체,주요그룹,KT,0,25
KT/공주지점,127.14986688221416,36.476061316656335,공주시,월송동,기업/단체,주요그룹,KT,1,7
KT/공주지점,127.14986688221416,36.476061316656335,공주시,월송동,기업/단체,주요그룹,KT,2,10
LG전자베스트샵/공주점,127.13328297171762,36.47110153996519,공주시,신관동,쇼핑,가전,LG,0,8
LG전자서비스센터/공주점,127.13319990360748,36.47110713241847,공주시,신관동,쇼핑,가전,LG,0,9
OCI스페셜티/공주공장,127.060043107885,36.2983310533736,공주시,탄천면,기업/단체,업종별기업,제조업,0,77
OCI스페셜티/공주공장,127.060043107885,36.2983310533736,공주시,탄천면,기업/단체,업종별기업,제조업,1,25
OCI스페셜티/공주공장,127.060043107885,36.2983310533736,공주시,탄천면,기업/단체,업종별기업,제조업,2,12
OK무인텔,127.132201854903,36.4686176182057,공주시,신관동,여행/레저,숙박,모텔/여관,0,7
OK무인텔,127.132201854903,36.4686176182057,공주시,신관동,여행/레저,숙박,모텔/여관,1,10
PROVIDENCE,127.251858844365,36.360880597064,공주시,반포면,생활편의,카페,카페기타,0,37
PROVIDENCE,127.251858844365,36.360880597064,공주시,반포면,생활편의,카페,카페기타,1,19
PROVIDENCE,127.251858844365,36.360880597064,공주시,반포면,생활편의,카페,카페기타,2,3
SK렌터카/공주대지점,127.1365903429,36.469756402783,공주시,신관동,교통편의,자동차시설,렌트카,2,3
SK텔레콤/공주종동대리점 신관점,127.14250757647432,36.474176734457046,공주시,신관동,쇼핑,정보통신기기,SK텔레콤,0,3
SUBWAY/공주신관점,127.141367663545,36.4733115806733,공주시,신관동,생활편의,음식점,패스트푸드,1,18
SUBWAY/공주신관점,127.141367663545,36.4733115806733,공주시,신관동,생활편의,음식점,패스트푸드,2,6
SUBWAY/공주신관점,127.14136766354504,36.4733115806733,공주시,신관동,생활편의,음식점,패스트푸드,0,36
SUBWAY/공주신관점,127.14136766354504,36.4733115806733,공주시,신관동,생활편의,음식점,패스트푸드,1,13
THEJAJA,127.25271981686,36.367796481274,공주시,반포면,여행/레저,숙박,모텔/여관,2,3
가교리1구마을회관,127.029043749266,36.5394144940337,공주시,사곡면,기업/단체,사회시설,회관,2,3
가나잔치,127.119119954913,36.4384543156107,공주시,금학동,생활편의,음식점,한식,0,3
가나잔치,127.119119954913,36.4384543156107,공주시,금학동,생활편의,음식점,한식,2,3
가든이화,127.047292643658,36.4806157568609,공주시,사곡면,생활편의,음식점,한식,0,3
가든이화,127.047292643658,36.4806157568609,공주시,사곡면,생활편의,음식점,한식,1,3
가마솥국밥보쌈/공주중동점,127.12368604020072,36.45375735814174,공주시,중학동,생활편의,음식점,한식,0,3
가마솥국밥보쌈/공주중동점,127.12368604020072,36.45375735814174,공주시,중학동,생활편의,음식점,한식,1,3
가마치통닭/공주신관점,127.1380993376518,36.472985674373234,공주시,신관동,생활편의,음식점,치킨,0,7
가보자순대국,126.95161825870446,36.55393818656239,공주시,유구읍,생활편의,음식점,한식,1,3
가스원,127.05265443284507,36.34915855541405,공주시,이인면,기업/단체,업종별기업,전기가스업,0,3
가자펜션,127.25008122601604,36.36071393893157,공주시,반포면,여행/레저,숙박,펜션,0,6
가족관광농원,127.06148426249086,36.63402685754011,공주시,정안면,건물/시설,농/어업,농장/농원,2,3
가척리마을회관,127.003075825966,36.3125791071033,공주시,탄천면,기업/단체,사회시설,회관,1,8
가화,127.252803188447,36.362713727213,공주시,반포면,생활편의,음식점,한식,0,3
가화,127.252803188447,36.362713727213,공주시,반포면,생활편의,음식점,한식,1,17
갈릴리수양관,127.09253448205544,36.60561915472721,공주시,정안면,생활편의,종교,교회시설,0,315
갈릴리수양관,127.09253448205544,36.60561915472721,공주시,정안면,생활편의,종교,교회시설,1,376
갈릴리수양관,127.09253448205544,36.60561915472721,공주시,정안면,생활편의,종교,교회시설,2,3
감나무집/동학사점,127.2518409724039,36.36517013187924,공주시,반포면,생활편의,음식점,전문음식점,0,25
감나무집/동학사점,127.2518409724039,36.36517013187924,공주시,반포면,생활편의,음식점,전문음식점,1,32
감성커피/공주대점,127.1378729995223,36.4731464695713,공주시,신관동,생활편의,카페,카페기타,1,14
갑사,127.18764228867,36.3653519343217,공주시,계룡면,생활편의,종교,절,0,530
갑사,127.18764228867,36.3653519343217,공주시,계룡면,생활편의,종교,절,1,973
갑사,127.18764228867,36.3653519343217,공주시,계룡면,생활편의,종교,절,2,283
갑사가는길,127.203001464461,36.4290392119245,공주시,반포면,생활편의,음식점,전문음식점,1,3
갑사한옥민박,127.17878271094833,36.373371276165216,공주시,계룡면,여행/레저,숙박,펜션,0,3
강가애,127.093872020644,36.45892405673478,공주시,우성면,생활편의,카페,카페기타,1,4
강가에서,127.07176302148372,36.44273133146707,공주시,금학동,생활편의,카페,카페기타,1,3
강백년문화관,127.168301927939,36.58552383064587,공주시,의당면,생활편의,문화생활시설,문화생활시설기타,0,3
강백년문화관,127.168301927939,36.58552383064587,공주시,의당면,생활편의,문화생활시설,문화생활시설기타,1,3
강변파크,127.132562938085,36.4681454519484,공주시,신관동,여행/레저,숙박,모텔/여관,0,4
강북생활문화센터,127.15489139778732,36.47130835064114,공주시,월송동,생활편의,문화생활시설,문화생활시설기타,0,4
개성집/공주점,127.12249297193074,36.46349257071954,공주시,웅진동,생활편의,음식점,한식,0,62
개성집/공주점,127.12249297193074,36.46349257071954,공주시,웅진동,생활편의,음식점,한식,1,64
개성집/공주점,127.12249297193074,36.46349257071954,공주시,웅진동,생활편의,음식점,한식,2,4
갤러리아울,127.251247557864,36.3864332389814,공주시,반포면,생활편의,카페,카페기타,0,3
갤러리아울,127.251247557864,36.3864332389814,공주시,반포면,생활편의,카페,카페기타,1,14
갤러리아울,127.251247557864,36.3864332389814,공주시,반포면,생활편의,카페,카페기타,2,4
검상농공단지,127.073790706602,36.4327880327766,공주시,금학동,기업/단체,산업시설,농공단지,1,7
검상동마을회관,127.064402616206,36.4370097193845,공주시,금학동,기업/단체,사회시설,회관,0,3
견동리마을회관,126.999992391382,36.3559352609163,공주시,탄천면,기업/단체,사회시설,회관,1,4
경기식당,127.23522544296128,36.357058476644696,공주시,반포면,생활편의,음식점,한식,0,11
경동택배/공주신금1영업소,127.146422735456,36.4770611824659,공주시,신관동,생활편의,생활서비스,택배,0,27
경동택배/공주신금1영업소,127.146422735456,36.4770611824659,공주시,신관동,생활편의,생활서비스,택배,1,17
경동택배/공주신금1영업소,127.146422735456,36.4770611824659,공주시,신관동,생활편의,생활서비스,택배,2,8
경희네,127.136090375247,36.4711173557325,공주시,신관동,생활편의,음식점,한식,1,4
계룡산1박2일펜션,127.241554212816,36.359936199658,공주시,반포면,여행/레저,숙박,펜션,0,10
계룡산1박2일펜션,127.241554212816,36.359936199658,공주시,반포면,여행/레저,숙박,펜션,1,6
계룡산1박2일펜션,127.241554212816,36.359936199658,공주시,반포면,여행/레저,숙박,펜션,2,3
계룡산갑사유스호스텔,127.17830973172094,36.37132342198908,공주시,계룡면,여행/레저,숙박,유스호스텔,0,14
계룡산갑사유스호스텔,127.17830973172094,36.37132342198908,공주시,계룡면,여행/레저,숙박,유스호스텔,2,3
계룡산골프장,127.1908198824633,36.40964140486141,공주시,계룡면,여행/레저,레저/스포츠,골프연습장,0,116
계룡산골프장,127.1908198824633,36.40964140486141,공주시,계룡면,여행/레저,레저/스포츠,골프연습장,1,180
계룡산골프장,127.1908198824633,36.40964140486141,공주시,계룡면,여행/레저,레저/스포츠,골프연습장,2,54
계룡산공영주차장,127.238582266597,36.358603000702,공주시,반포면,교통편의,자동차시설,주차장,1,7
계룡산국립공원,127.20216889398792,36.35204797861443,공주시,반포면,여행/레저,관광명소,국립공원,0,3
계룡산국립공원,127.20216889398792,36.35204797861443,공주시,반포면,여행/레저,관광명소,국립공원,1,3
계룡산국립공원/갑사지구,127.18292046388726,36.36785162208931,공주시,계룡면,여행/레저,관광명소,국립공원,0,10
계룡산국립공원/갑사지구,127.18292046388726,36.36785162208931,공주시,계룡면,여행/레저,관광명소,국립공원,1,12
계룡산국립공원/갑사지구,127.18292046388726,36.36785162208931,공주시,계룡면,여행/레저,관광명소,국립공원,2,7
계룡산국립공원/동학사지구,127.2324161632085,36.35688093842831,공주시,반포면,여행/레저,관광명소,국립공원,0,41
계룡산국립공원/동학사지구,127.2324161632085,36.35688093842831,공주시,반포면,여행/레저,관광명소,국립공원,1,151
계룡산국립공원/동학사지구,127.2324161632085,36.35688093842831,공주시,반포면,여행/레저,관광명소,국립공원,2,8
계룡산그린콘도,127.2366211319133,36.35839156414269,공주시,반포면,여행/레저,숙박,콘도/리조트,0,4
계룡산그린콘도,127.2366211319133,36.35839156414269,공주시,반포면,여행/레저,숙박,콘도/리조트,2,12
계룡산글램핑/동월숲,127.253414306114,36.355936724677,공주시,반포면,여행/레저,레저/스포츠,캠프장,0,4
계룡산도예촌,127.216472844121,36.3894326930772,공주시,반포면,여행/레저,관광명소,고택/생가/민속마을,0,6
계룡산도예촌,127.216472844121,36.3894326930772,공주시,반포면,여행/레저,관광명소,고택/생가/민속마을,2,3
계룡산동남가든,127.26835991340675,36.37001497363734,공주시,반포면,생활편의,음식점,전문음식점,1,3
계룡산동학사스타펜션,127.24325179768738,36.36038457248373,공주시,반포면,여행/레저,숙박,펜션,0,8
계룡산동학사스타펜션,127.24325179768738,36.36038457248373,공주시,반포면,여행/레저,숙박,펜션,1,7
계룡산동학사펜션,127.24318494178168,36.36029789212338,공주시,반포면,여행/레저,숙박,펜션,1,5
계룡산두부마을,127.246942623955,36.3598251328172,공주시,반포면,생활편의,음식점,한식,1,3
계룡산드림펜션,127.255164101279,36.3614361087892,공주시,반포면,여행/레저,숙박,펜션,0,3
계룡산드림펜션,127.255164101279,36.3614361087892,공주시,반포면,여행/레저,숙박,펜션,1,3
계룡산마루펜션,127.2190893,36.3900986,공주시,반포면,여행/레저,숙박,펜션,1,6
계룡산묵사랑,127.14970494112332,36.4351857266916,공주시,옥룡동,생활편의,음식점,한식,0,6
계룡산묵사랑,127.14970494112332,36.4351857266916,공주시,옥룡동,생활편의,음식점,한식,1,6
계룡산묵사랑,127.14970494112332,36.4351857266916,공주시,옥룡동,생활편의,음식점,한식,2,8
계룡산사계절펜션,127.1680102,36.3315563,공주시,계룡면,여행/레저,숙박,펜션,0,27
계룡산사계절펜션,127.1680102,36.3315563,공주시,계룡면,여행/레저,숙박,펜션,1,58
계룡산사계절펜션,127.1680102,36.3315563,공주시,계룡면,여행/레저,숙박,펜션,2,19
계룡산산내음펜션,127.17214619779315,36.37153444472153,공주시,계룡면,여행/레저,숙박,펜션,0,3
계룡산쉴만한물가펜션,127.2553438,36.36136,공주시,반포면,여행/레저,숙박,펜션,0,7
계룡산쉴만한물가펜션,127.2553438,36.36136,공주시,반포면,여행/레저,숙박,펜션,1,9
계룡산식당,127.23529251213444,36.35705676868764,공주시,반포면,생활편의,음식점,한식,0,11
계룡산알밤,127.128174417596,36.4706451412261,공주시,신관동,기업/단체,업종별기업,음식료업,0,3
계룡산알밤,127.128174417596,36.4706451412261,공주시,신관동,기업/단체,업종별기업,음식료업,1,10
계룡산알밤,127.128174417596,36.4706451412261,공주시,신관동,기업/단체,업종별기업,음식료업,2,6
계룡산온천,127.252525409653,36.3655745109334,공주시,반포면,여행/레저,관광명소,온천,1,6
계룡산의아침,127.23786011874,36.3574642372478,공주시,반포면,여행/레저,숙박,펜션,0,6
계룡산의아침,127.23786011874,36.3574642372478,공주시,반포면,여행/레저,숙박,펜션,2,14
계룡산자동차야영장,127.2417764352137,36.35771423174882,공주시,반포면,여행/레저,레저/스포츠,캠프장,0,10
계룡산자동차야영장,127.2417764352137,36.35771423174882,공주시,반포면,여행/레저,레저/스포츠,캠프장,1,7
계룡산작은쉼터,127.16197785988426,36.3702401170667,공주시,계룡면,여행/레저,숙박,펜션,0,3
계룡산장추어탕,127.25147681476852,36.36495761958389,공주시,반포면,생활편의,음식점,한식,0,3
계룡산제빵소,127.139396690445,36.3525753316874,공주시,계룡면,생활편의,음식점,제과점,0,52
계룡산제빵소,127.139396690445,36.3525753316874,공주시,계룡면,생활편의,음식점,제과점,1,62
계룡산제빵소,127.139396690445,36.3525753316874,공주시,계룡면,생활편의,음식점,제과점,2,13
계룡산콘도텔,127.23749903995896,36.35743646051598,공주시,반포면,여행/레저,숙박,모텔/여관,1,3
계룡산한우곰탕,127.251969948847,36.360519527719,공주시,반포면,생활편의,음식점,한식,1,3
계룡산한우곰탕,127.251969948847,36.360519527719,공주시,반포면,생활편의,음식점,한식,2,3
계룡산해피투게더펜션,127.251386680798,36.3590196950702,공주시,반포면,여행/레저,숙박,펜션,0,17
계룡산해피투게더펜션,127.251386680798,36.3590196950702,공주시,반포면,여행/레저,숙박,펜션,2,6
계룡산힐링펜션,127.247886981008,36.3602139829736,공주시,반포면,여행/레저,숙박,펜션,2,3
계룡산힐링펜션,127.2478955357298,36.36021234929804,공주시,반포면,여행/레저,숙박,펜션,0,3
계룡저수지,127.1538675769242,36.35815811293434,공주시,계룡면,여행/레저,관광명소,저수지,0,38
계룡저수지,127.1538675769242,36.35815811293434,공주시,계룡면,여행/레저,관광명소,저수지,1,62
계룡저수지,127.1538675769242,36.35815811293434,공주시,계룡면,여행/레저,관광명소,저수지,2,11
계룡철학관,127.13915512401292,36.47483481217279,공주시,신관동,생활편의,생활서비스,생활서비스기타,1,3
계림식당,127.12141353904305,36.46262835767038,공주시,웅진동,생활편의,음식점,한식,0,11
계림식당,127.12141353904305,36.46262835767038,공주시,웅진동,생활편의,음식점,한식,1,7
계실리마을회관,127.046236879318,36.514806292421,공주시,사곡면,기업/단체,사회시설,회관,1,6
고가네칼국수,127.123480544147,36.453480405109,공주시,중학동,생활편의,음식점,한식,0,88
고가네칼국수,127.123480544147,36.453480405109,공주시,중학동,생활편의,음식점,한식,1,147
고가네칼국수,127.123480544147,36.453480405109,공주시,중학동,생활편의,음식점,한식,2,10
고기백화점,127.133007311199,36.4717006045515,공주시,신관동,쇼핑,시장,농수축산물시장,0,3
고기백화점,127.133007311199,36.4717006045515,공주시,신관동,쇼핑,시장,농수축산물시장,1,15
고기사랑셀프식당,127.123952751799,36.4503974261368,공주시,중학동,생활편의,음식점,한식,1,3
고기사랑셀프식당,127.123952751799,36.4503974261368,공주시,중학동,생활편의,음식점,한식,2,3
고기정원,127.0420937282463,36.47228211972313,공주시,사곡면,생활편의,음식점,전문음식점,0,4
고기정원,127.0420937282463,36.47228211972313,공주시,사곡면,생활편의,음식점,전문음식점,1,19
고기정원,127.0420937282463,36.47228211972313,공주시,사곡면,생활편의,음식점,전문음식점,2,18
고들정육식당,127.252914326596,36.3586030848141,공주시,반포면,생활편의,음식점,한식,0,8
고들정육식당,127.252914326596,36.3586030848141,공주시,반포면,생활편의,음식점,한식,1,4
고들정육식당,127.252914326596,36.3586030848141,공주시,반포면,생활편의,음식점,한식,2,3
고려산업/공주공장,127.1618722296224,36.49097347271061,공주시,월송동,기업/단체,업종별기업,제조업,0,3
고려산업/공주공장,127.1618722296224,36.49097347271061,공주시,월송동,기업/단체,업종별기업,제조업,2,3
고마게스트하우스,127.12277805884702,36.46522915928741,공주시,웅진동,여행/레저,숙박,게스트하우스,1,9
고마나루1999,127.12272986830344,36.46495363265929,공주시,웅진동,생활편의,음식점,한식,0,112
고마나루1999,127.12272986830344,36.46495363265929,공주시,웅진동,생활편의,음식점,한식,1,221
고마나루1999,127.12272986830344,36.46495363265929,공주시,웅진동,생활편의,음식점,한식,2,18
고마두부마을,127.112731450622,36.459146363037,공주시,웅진동,생활편의,음식점,전문음식점,0,7
고마스크린골프,127.093899795702,36.4589518315052,공주시,우성면,여행/레저,레저/스포츠,골프연습장,0,3
고마커피,127.122230543764,36.4660067468371,공주시,웅진동,생활편의,카페,커피전문점,0,3
고박사냉면초계막국수,127.152616584855,36.4819217753059,공주시,월송동,생활편의,음식점,한식,0,29
고박사냉면초계막국수,127.152616584855,36.4819217753059,공주시,월송동,생활편의,음식점,한식,1,16
고봉민김밥인/터미널점,127.136340362425,36.47006192203,공주시,신관동,생활편의,음식점,분식,0,9
고봉민김밥인/터미널점,127.136340362425,36.47006192203,공주시,신관동,생활편의,음식점,분식,1,3
고사리잡화점,127.131452046614,36.4546192105042,공주시,옥룡동,쇼핑,쇼핑기타,쇼핑기타,1,3
고운풍경펜션,127.02382208128,36.529415605836,공주시,사곡면,여행/레저,숙박,펜션,0,3
고운피부과의원,127.141173229453,36.4740892686021,공주시,신관동,의료편의,의료시설,의원,0,6
고운피부과의원,127.141173229453,36.4740892686021,공주시,신관동,의료편의,의료시설,의원,1,16
고은아이소아청소년과의원,127.15284083975764,36.47582236056792,공주시,월송동,의료편의,의료시설,의원,0,9
고창애풍천장어,127.16064392729066,36.45075870993093,공주시,옥룡동,생활편의,음식점,전문음식점,0,39
고창애풍천장어,127.16064392729066,36.45075870993093,공주시,옥룡동,생활편의,음식점,전문음식점,1,44
고향국밥집,127.064069973004,36.361879393545,공주시,이인면,생활편의,음식점,한식,1,3
고향보신탕,127.120925284556,36.4457868232455,공주시,중학동,생활편의,음식점,한식,1,3
고향손칼국수,127.15795949552091,36.4816340872832,공주시,월송동,생활편의,음식점,한식,0,73
고향손칼국수,127.15795949552091,36.4816340872832,공주시,월송동,생활편의,음식점,한식,1,131
고향손칼국수,127.15795949552091,36.4816340872832,공주시,월송동,생활편의,음식점,한식,2,20
곡물집,127.119536485421,36.4495919367734,공주시,중학동,쇼핑,음식료,음식료기타,0,6
곡물집,127.119536485421,36.4495919367734,공주시,중학동,쇼핑,음식료,음식료기타,1,13
곡물집,127.119536485421,36.4495919367734,공주시,중학동,쇼핑,음식료,음식료기타,2,3
곤드레쌈밥/[한식],127.11978506468652,36.60549080760822,공주시,정안면,생활편의,음식점,한식,0,7
곤드레쌈밥/[한식],127.11978506468652,36.60549080760822,공주시,정안면,생활편의,음식점,한식,1,3
곤드레쌈밥/[한식],127.11978506468652,36.60549080760822,공주시,정안면,생활편의,음식점,한식,2,3
골드리버CC,127.163393207334,36.5036971318018,공주시,의당면,여행/레저,레저/스포츠,골프장,0,292
골드리버CC,127.163393207334,36.5036971318018,공주시,의당면,여행/레저,레저/스포츠,골프장,1,237
골드리버CC,127.163393207334,36.5036971318018,공주시,의당면,여행/레저,레저/스포츠,골프장,2,97
골프존파크/신관썬스크린골프존점,127.132812892255,36.470784041307,공주시,신관동,여행/레저,레저/스포츠,골프연습장,0,3
골프존파크/신관썬스크린골프존점,127.132812892255,36.470784041307,공주시,신관동,여행/레저,레저/스포츠,골프연습장,1,4
골프존파크/월송나사스크린점,127.149172496357,36.47642238252,공주시,월송동,여행/레저,레저/스포츠,골프연습장,1,12
곰골식당,127.12054302648534,36.45184527360006,공주시,중학동,생활편의,음식점,한식,0,407
곰골식당,127.12054302648534,36.45184527360006,공주시,중학동,생활편의,음식점,한식,1,837
곰골식당,127.12054302648534,36.45184527360006,공주시,중학동,생활편의,음식점,한식,2,129
곰골식당/월송점,127.1544019,36.47241,공주시,월송동,생활편의,음식점,한식,0,11
곰골식당/월송점,127.1544019,36.47241,공주시,월송동,생활편의,음식점,한식,1,19
곰나루국민관광단지,127.1108426292356,36.4704506180967,공주시,웅진동,여행/레저,관광명소,놀이공원,1,4
곰나루국민관광단지,127.110842629236,36.4704506180967,공주시,웅진동,여행/레저,관광명소,유원지,2,6
곰나루식당,127.123341617624,36.4590908755006,공주시,웅진동,생활편의,음식점,한식,0,3
곰나루파크골프장,127.0997604,36.459921,공주시,웅진동,여행/레저,레저/스포츠,골프장,1,7
곰나루파크골프장,127.0997604,36.459921,공주시,웅진동,여행/레저,레저/스포츠,골프장,2,3
곰선생동태씨,127.1432595,36.4673465,공주시,신관동,생활편의,음식점,한식,0,21
곰선생동태씨,127.1432595,36.4673465,공주시,신관동,생활편의,음식점,한식,1,43
곰선생동태씨,127.1432595,36.4673465,공주시,신관동,생활편의,음식점,한식,2,12
곰탑공원,127.124091489188,36.4660067576687,공주시,웅진동,여행/레저,관광명소,공원,1,6
곱깨비/신관점,127.13644862236322,36.47117620387547,공주시,신관동,생활편의,음식점,전문음식점,2,3
공다방,127.123063811084,36.4650901895723,공주시,웅진동,생활편의,카페,카페기타,0,13
공다방,127.123063811084,36.4650901895723,공주시,웅진동,생활편의,카페,카페기타,1,3
공다방,127.123063811084,36.4650901895723,공주시,웅진동,생활편의,카페,카페기타,2,4
공산성,127.12536916684,36.4644791615807,공주시,웅진동,여행/레저,관광명소,성,0,1796
공산성,127.12536916684,36.4644791615807,공주시,웅진동,여행/레저,관광명소,성,1,6065
공산성,127.12536916684,36.4644791615807,공주시,웅진동,여행/레저,관광명소,성,2,617
공산성/방문자센터,127.123591543858,36.4648679957674,공주시,웅진동,여행/레저,관광명소,관광안내소,1,6
공산성/임시주차장,127.125119228482,36.460062997186,공주시,웅진동,교통편의,자동차시설,주차장,1,7
공산성본가,127.12213547783271,36.463981556426674,공주시,웅진동,생활편의,음식점,한식,0,4
공산성본가,127.12213547783271,36.463981556426674,공주시,웅진동,생활편의,음식점,한식,1,13
공산성부추해물칼국수,127.122730512875,36.4644791462223,공주시,웅진동,생활편의,음식점,한식,1,6
공산성입구,127.123702643839,36.4650068694618,공주시,금성동,여행/레저,관광명소,관광명소기타,0,22
공산성입구,127.123702643839,36.4650068694618,공주시,금성동,여행/레저,관광명소,관광명소기타,1,81
공산성입구,127.123702643839,36.4650068694618,공주시,금성동,여행/레저,관광명소,관광명소기타,2,8
공수원추어탕,127.01664957889447,36.44089589889552,공주시,우성면,생활편의,음식점,한식,0,4
공수원추어탕,127.01664957889447,36.44089589889552,공주시,우성면,생활편의,음식점,한식,1,6
공암매운탕어죽,127.263996597949,36.367213280692,공주시,반포면,생활편의,음식점,한식,1,3
공주건강랜드요양원,127.14264945837732,36.47269647076493,공주시,신관동,의료편의,기타의료시설,요양원,0,3
공주건강랜드요양원,127.14264945837732,36.47269647076493,공주시,신관동,의료편의,기타의료시설,요양원,1,16
공주경비행장,127.12662364280465,36.509282550633074,공주시,의당면,여행/레저,레저/스포츠,레저/스포츠기타,1,8
공주경희한방병원,127.149089140825,36.4797275605451,공주시,월송동,의료편의,의료시설,한방병원,0,103
공주경희한방병원,127.149089140825,36.4797275605451,공주시,월송동,의료편의,의료시설,한방병원,1,56
