목적지명,목적지X좌표,목적지Y좌표,목적지시군구명,목적지읍면동명,대분류,중분류,소분류,방문건수
까우,127.13625702211,36.471672848894,공주시,신관동,생활편의,음식점,세계요리,109
꼭지네,127.129757605999,36.4710895442017,공주시,신관동,생활편의,술집,호프,7
꿈의교회,127.109842834233,36.4574243204599,공주시,웅진동,생활편의,종교,교회시설,34
나그네식당,127.12062247188284,36.44682637610661,공주시,중학동,생활편의,음식점,한식,5
나래원식당,127.044960231729,36.3995694325864,공주시,이인면,생활편의,음식점,한식,20
나사볼링센터/공주점,127.14919313923345,36.47639566629343,공주시,월송동,여행/레저,레저/스포츠,볼링장,13
나이키/공주점,127.124452659288,36.4557857033907,공주시,중학동,쇼핑,의류/직물,스포츠·캐주얼의류,5
나태주풀꽃문학관,127.11994671199244,36.453618506343645,공주시,중학동,생활편의,문화생활시설,문화생활시설기타,100
남성식당,127.14685730731532,36.49798818565158,공주시,의당면,생활편의,음식점,한식,4
남양화학공업,127.129339639421,36.619683686357,공주시,정안면,기업/단체,업종별기업,화학,45
내고향묵집,127.2546879777189,36.39574949751163,공주시,반포면,생활편의,음식점,한식,5
내재,127.180003365902,36.445148351788,공주시,옥룡동,생활편의,카페,카페기타,94
넘버25호텔,127.128702150619,36.470395172816,공주시,신관동,여행/레저,숙박,모텔/여관,121
노가드네,127.21659526896492,36.41306598366211,공주시,반포면,생활편의,음식점,한식,59
노라쥬,127.120118055141,36.6400701906947,공주시,정안면,여행/레저,관광명소,동식물원,108
노랑오리농업회사법인,126.948245775315,36.4965578134883,공주시,신풍면,기업/단체,업종별기업,음식료업,3
노브랜드/공주신관동점,127.14002528101588,36.47693618076176,공주시,신관동,쇼핑,슈퍼/마트,슈퍼/마트 기타,123
노브랜드/공주신관동점,127.140089966966,36.4769500470407,공주시,신관동,쇼핑,슈퍼/마트,슈퍼/마트 기타,84
노브랜드버거/공주신관점,127.140256648866,36.473589320282,공주시,신관동,생활편의,음식점,패스트푸드,42
녹수원글램핑,126.96992709172116,36.62864571971072,공주시,유구읍,여행/레저,레저/스포츠,캠프장,23
녹주맥반석가마찜질방/공주점,127.15750610839808,36.36199103078055,공주시,계룡면,생활편의,생활서비스,찜질방,6
농업회사법인제이팜스,127.145617972572,36.3962370599374,공주시,계룡면,쇼핑,음식료,음식료기타,3
눈썹달,127.123424997742,36.4530082364158,공주시,중학동,생활편의,음식점,한식,6
뉴올,127.12447896119691,36.61976698154184,공주시,정안면,기업/단체,업종별기업,제조업,3
늘봄/[한식],127.247248153362,36.35971403615,공주시,반포면,생활편의,음식점,한식,4
늘봄정원,127.10036177601744,36.47208032335588,공주시,우성면,생활편의,카페,카페기타,25
늘푸른교회,127.122175071643,36.4572021952474,공주시,웅진동,생활편의,종교,교회시설,7
늘푸른솔,127.046680646589,36.5864092273934,공주시,사곡면,생활편의,음식점,한식,3
늘푸른요양원,127.119397451035,36.467312136996,공주시,웅진동,의료편의,기타의료시설,요양원,6
능소야,127.103232354368,36.4526192746133,공주시,웅진동,생활편의,음식점,한식,54
능애낚시터,127.082149988586,36.5547463844571,공주시,정안면,여행/레저,레저/스포츠,낚시,3
다담,127.242942976572,36.3601306301109,공주시,반포면,생활편의,음식점,한식,46
다락방,127.136368119108,36.4721450179022,공주시,신관동,생활편의,음식점,한식,3
다래모텔,127.121758397014,36.4622571717974,공주시,웅진동,여행/레저,숙박,모텔/여관,3
다래원/[한식],127.1128828,36.4590034,공주시,웅진동,생활편의,음식점,한식,3
다복수육국밥/공주신관점,127.14160588350234,36.47327141304956,공주시,신관동,생활편의,음식점,한식,12
다솜차반소서노/[한식],127.153366639325,36.4683955448612,공주시,월송동,생활편의,음식점,한식,26
다이소/공주신관점,127.13277325676636,36.47148814216598,공주시,신관동,쇼핑,생활용품,다이소,845
다이소/공주점,127.124591525417,36.4569522378147,공주시,웅진동,쇼핑,생활용품,다이소,66
달비채카페,127.157643921248,36.4812274394931,공주시,월송동,생활편의,카페,카페기타,3
담양골갈비나라,127.210000797677,36.4339553593106,공주시,반포면,생활편의,음식점,한식,3
대광고물상,127.122591656658,36.4622016274261,공주시,웅진동,기업/단체,업종별기업,업종별기업기타,3
대구왕뽈때기,127.133785024201,36.4712006661166,공주시,신관동,생활편의,음식점,한식,4
대길환경,127.046821094851,36.408957261784,공주시,이인면,기업/단체,업종별기업,업종별기업기타,62
대나무집,127.00685100890568,36.57043859934681,공주시,사곡면,생활편의,음식점,한식,3
대동/충남지역본부,127.246081216861,36.40126485237,공주시,반포면,기업/단체,산업시설,산업시설기타,3
대박칼국수,127.132340725969,36.4692286604243,공주시,신관동,생활편의,음식점,한식,3
대백제전/(공주),127.12998399708503,36.46819791904981,공주시,신관동,여행/레저,관광명소,축제,7212
대복상회/동학사점,127.25308029839346,36.36300860271207,공주시,반포면,생활편의,음식점,한식,22
대성농원,127.066986280461,36.3732670014759,공주시,이인면,건물/시설,농/어업,농장/농원,3
대신윤활유고압호스,127.1321633,36.4712039,공주시,신관동,기업/단체,업종별기업,전기가스업,3
대신택배/공주금성영업소,127.122841633412,36.4623127273192,공주시,웅진동,생활편의,생활서비스,택배,41
대신택배/세종장군영업소,127.169003991242,36.4845326845587,공주시,월송동,생활편의,생활서비스,택배,10
대양건기,127.167781960928,36.4752837324307,공주시,월송동,기업/단체,업종별기업,기계,6
대왕산삼백숙농원/총본점,127.25970090390206,36.36892874228697,공주시,반포면,생활편의,음식점,한식,21
대운철강,127.116480958097,36.4769499094205,공주시,신관동,기업/단체,업종별기업,철강 금속,12
대전교육연수원,127.23061044235732,36.3932101234623,공주시,반포면,공공편의,교육기관,연수원,160
대전별장펜션,127.259969012993,36.385544502679,공주시,반포면,여행/레저,숙박,펜션,13
대하촌,127.157199783154,36.4514530550745,공주시,옥룡동,생활편의,음식점,전문음식점,12
대학로공영주차장,127.138395721825,36.4715339883232,공주시,신관동,교통편의,자동차시설,주차장,80
대한사료,127.132007416604,36.4698674744996,공주시,신관동,쇼핑,쇼핑기타,농업용품관련,4
더덕순대1999,127.13502645129245,36.472205359188806,공주시,신관동,생활편의,음식점,한식,9
더벨리,127.02194519199436,36.54863634071442,공주시,사곡면,생활편의,카페,카페기타,7
더보양흑삼삼계탕/공주점,127.12225061493216,36.46467474974644,공주시,웅진동,생활편의,음식점,한식,3
더쉼펜션,127.241276460961,36.359797324953,공주시,반포면,여행/레저,숙박,펜션,45
더자자모텔,127.12917433204,36.470256302521,공주시,신관동,여행/레저,숙박,모텔/여관,10
더존펜션,127.23627691711484,36.35846411411212,공주시,반포면,여행/레저,숙박,펜션,26
더크루즈,127.2465213715174,36.35941816292677,공주시,반포면,생활편의,카페,카페기타,433
더한식품,127.253775016439,36.3969320579508,공주시,반포면,기업/단체,업종별기업,음식료업,4
덕산일렉테라,127.076892328825,36.42264293245455,공주시,이인면,기업/단체,업종별기업,제조업,53
덕산테코피아/공주사업장,127.079206955914,36.4254555668731,공주시,금학동,기업/단체,업종별기업,반도체,7
덕조사,127.041153233374,36.6007964399006,공주시,사곡면,생활편의,종교,절,3
덕지기업,127.046683118959,36.3058301233582,공주시,탄천면,기업/단체,업종별기업,업종별기업기타,3
덮밥장사장/공주대점,127.13791897927854,36.47197443002304,공주시,신관동,생활편의,음식점,일식,3
도깨비아구찜,127.13285329265044,36.47186887841811,공주시,신관동,생활편의,음식점,한식,3
도덕봉가든,127.25010900681,36.360102897561,공주시,반포면,생활편의,음식점,전문음식점,55
도덕침례교회,127.167531019294,36.5820493224875,공주시,의당면,생활편의,종교,교회시설,3
도레이첨단소재/유구공장,126.96494711850283,36.551388574616496,공주시,유구읍,기업/단체,업종별기업,화학,3
도미노피자/공주점,127.13189630769276,36.47072848674481,공주시,신관동,생활편의,음식점,패스트푸드,25
도미노피자/공주점,127.131896307693,36.4707284867448,공주시,신관동,생활편의,음식점,패스트푸드,25
도야족발/공주점,127.138395663935,36.4780054723013,공주시,월송동,생활편의,음식점,전문음식점,6
도연정,126.969937789974,36.5529681608167,공주시,유구읍,생활편의,음식점,한식,19
도화담,127.16927618530416,36.457699910190186,공주시,월송동,생활편의,음식점,한식,3
돈금정,127.25341429140477,36.35757542698418,공주시,반포면,생활편의,음식점,한식,70
동경홈마트,127.139895569158,36.473672642003,공주시,신관동,쇼핑,슈퍼/마트,슈퍼/마트 기타,13
동곡리노인회관,127.101482046642,36.5046688812759,공주시,우성면,기업/단체,사회시설,회관,3
동곡요양원,127.264468362397,36.4133191430186,공주시,반포면,기업/단체,사회시설,사회복지시설,3
동네분식,127.133535066312,36.468978695901,공주시,신관동,생활편의,음식점,분식,6
동녘,127.254913742248,36.4037923942374,공주시,반포면,생활편의,음식점,전문음식점,19
동림레미콘,126.98418686160402,36.51408379538246,공주시,신풍면,기업/단체,업종별기업,제조업,3
동림아스콘앤레미콘,127.07295751143788,36.42553885466532,공주시,이인면,기업/단체,업종별기업,제조업,4
동명파크,127.132590711156,36.4683954235961,공주시,신관동,여행/레저,숙박,모텔/여관,9
동신원/[중식],127.06344388839534,36.3625621757904,공주시,이인면,생활편의,음식점,중식,73
동아리동태찜탕,127.134035005419,36.470811823042,공주시,신관동,생활편의,음식점,한식,9
동아전기부품,127.117480059505,36.5672729379763,공주시,정안면,기업/단체,업종별기업,업종별기업기타,3
동원2리마을회관,126.97041029512,36.516027938869,공주시,신풍면,기업/단체,사회시설,회관,4
동원레미콘/세종공장,127.260163226205,36.4092640240536,공주시,반포면,기업/단체,업종별기업,건설업,131
동원시스템즈/공주공장,127.123090365343,36.6010746649852,공주시,정안면,기업/단체,업종별기업,제조업,3
동원시스템즈/공주수지공장,127.126839842803,36.6218500907039,공주시,정안면,기업/단체,업종별기업,제조업,10
동월계곡펜션,127.259747241129,36.337633290047,공주시,반포면,여행/레저,숙박,펜션,3
동자굿당,127.17708788123,36.3417156758489,공주시,계룡면,생활편의,종교,절,3
동학사,127.22005618183988,36.353353489974936,공주시,반포면,생활편의,종교,절,5659
동학사1로부대찌개,127.25551921501908,36.36563685964131,공주시,반포면,생활편의,음식점,전문음식점,8
동학사계곡,127.23200083259226,36.35655671213005,공주시,반포면,여행/레저,관광명소,폭포/계곡,19
동학사농원,127.247831445588,36.35851973112002,공주시,반포면,생활편의,음식점,한식,23
동학사벚꽃길,127.25560681793011,36.3646901333902,공주시,반포면,AOI,놀거리,기타,3
동학사베이커리,127.238082313506,36.3583252516199,공주시,반포면,생활편의,음식점,제과점,3
동학사약국,127.2523437,36.361712,공주시,반포면,의료편의,기타의료시설,약국,6
동학사짬뽕/[중식],127.25393674147472,36.362775091334726,공주시,반포면,생활편의,음식점,중식,16
동학사초가집,127.25801285979428,36.36399423817178,공주시,반포면,생활편의,음식점,한식,773
동학사풍천장어,127.25867535294184,36.382479115181525,공주시,반포면,생활편의,음식점,전문음식점,12
동학산장,127.23827673121956,36.35938068813402,공주시,반포면,여행/레저,숙박,호텔,21
동해기계,126.936163300374,36.5216104389451,공주시,신풍면,기업/단체,업종별기업,기계,18
동해동펜션,127.021849347209,36.6067678674204,공주시,유구읍,여행/레저,숙박,펜션,3
동해원/[중식],127.147922841465,36.4502864672886,공주시,옥룡동,생활편의,음식점,중식,751
동행복권판매점/복권방,127.133118411177,36.4718394782463,공주시,신관동,쇼핑,취미/오락,복권,29
동행복권판매점/복권방,127.137395793961,36.4734226559304,공주시,신관동,쇼핑,취미/오락,복권,3
동행복권판매점/슈비엔기능성슈즈,127.124119349685,36.4564522920898,공주시,중학동,쇼핑,취미/오락,복권,3
동행복권판매점/씨스페이스공주신관점,127.129535411003,36.470256304625,공주시,신관동,쇼핑,취미/오락,복권,3
동행복권판매점/아찌라,127.12423042293,36.4595908236478,공주시,웅진동,쇼핑,취미/오락,복권,3
동행한의원,127.15283864915094,36.47578507210106,공주시,월송동,의료편의,의료시설,한의원,13
두끼/공주점,127.14089548212,36.4734504509641,공주시,신관동,생활편의,음식점,분식,13
두만리마을회관,127.139811562594,36.5494695465235,공주시,의당면,기업/단체,사회시설,회관,3
두부두부,127.019183366638,36.556412495382,공주시,사곡면,생활편의,음식점,한식,13
들마루,127.121423733534,36.6136565507727,공주시,정안면,생활편의,음식점,전문음식점,19
등나무펜션,127.243720688739,36.3597417900623,공주시,반포면,여행/레저,숙박,펜션,3
등산로식당,127.21392645058172,36.38341823536746,공주시,반포면,생활편의,음식점,한식,3
디아이지에어가스/공주특수가스공장,127.07226306530514,36.43273247474543,공주시,금학동,기업/단체,업종별기업,전기가스업,35
디어마이아지,127.129618577772,36.4880598295247,공주시,신관동,생활편의,카페,이색카페,7
뚜레쥬르/공주신관제일점,127.135812601589,36.473422646694,공주시,신관동,생활편의,음식점,제과점,10
뚜레쥬르/공주신월점,127.14755976953688,36.47400479081446,공주시,신관동,생활편의,음식점,제과점,3
뚜레쥬르/공주신월점,127.14755976953688,36.47400479081446,공주시,월송동,생활편의,음식점,제과점,6
뚜레쥬르/공주중앙점,127.124452659783,36.4557301541708,공주시,중학동,생활편의,음식점,제과점,3
뚱땡이감자탕,127.13516165622592,36.44961595548432,공주시,옥룡동,생활편의,음식점,한식,6
뚱보아저씨수제돈가스/공주점,127.15009959326396,36.47735305613296,공주시,월송동,생활편의,음식점,전문음식점,6
라라코스트/공주점,127.137840195857,36.4737559538361,공주시,신관동,생활편의,음식점,패밀리레스토랑,28
라루체,127.25262858320627,36.35977596024213,공주시,반포면,생활편의,음식점,전문음식점,109
라미그린텍,127.158171524825,36.4953924931984,공주시,의당면,쇼핑,건축자재,건축자재기타,104
라온요양병원,127.04834353342648,36.47613807525683,공주시,우성면,의료편의,의료시설,요양병원,65
라임의원,127.142034263157,36.4741725974573,공주시,신관동,의료편의,의료시설,의원,16
라임휴로즈마리펜션,127.265579829358,36.362908224658,공주시,반포면,여행/레저,숙박,펜션,9
라임휴펜션,127.2658298064,36.362991549975,공주시,반포면,여행/레저,숙박,펜션,13
라피스라줄리,127.156171826355,36.481644050016,공주시,월송동,생활편의,카페,카페기타,7
러스틱하우스틈,127.11973704017066,36.45037335720366,공주시,중학동,여행/레저,숙박,게스트하우스,6
레드&블루펜션,127.251220004503,36.3617416063815,공주시,반포면,여행/레저,숙박,펜션,3
레퓨지앤스트랭스,127.12215171411977,36.44969064144698,공주시,중학동,생활편의,카페,카페기타,19
로뎀나무펜션,127.24834051945686,36.36134540449488,공주시,반포면,여행/레저,숙박,펜션,39
로뎀주간보호센터,127.122536209742,36.4505640655619,공주시,중학동,기업/단체,사회시설,사회복지시설,6
로베펜션,127.264302131608,36.3666300155738,공주시,반포면,여행/레저,숙박,펜션,9
로보카폴리안전체험공원,127.099065686688,36.4944200368966,공주시,신관동,여행/레저,관광명소,관광명소기타,279
로젠택배/공주지점,127.1360847913536,36.495584117144986,공주시,의당면,생활편의,생활서비스,택배,3
로즈하우스펜션,127.247303693267,36.360908344928,공주시,반포면,여행/레저,숙박,펜션,10
로즈하우스펜션,127.2473314872728,36.36079401114471,공주시,반포면,여행/레저,숙박,펜션,18
로컬커피,127.11828460988391,36.45865858678505,공주시,웅진동,생활편의,카페,카페기타,76
로컬파스타,127.11800711930856,36.45923332249187,공주시,웅진동,생활편의,음식점,전문음식점,60
로컬하우스,127.11806431387332,36.45866829349789,공주시,웅진동,여행/레저,숙박,숙박기타,6
롤링핀/공주점,127.141201004509,36.474117043374,공주시,신관동,생활편의,음식점,제과점,3
롯데리아/공주신관점,127.14082979708331,36.47305190861661,공주시,신관동,생활편의,음식점,패스트푸드,268
롯데리아/공주점,127.12461932968256,36.45370260861222,공주시,중학동,생활편의,음식점,패스트푸드,7
롯데리아/공주점,127.124619329683,36.4537026086122,공주시,중학동,생활편의,음식점,패스트푸드,3
롯데하이마트/공주점,127.133757236733,36.4725616218155,공주시,신관동,쇼핑,대형유통점,전자제품판매,72
롱디커피,127.1971569972306,36.444144367540346,공주시,월송동,생활편의,카페,카페기타,282
루나무인텔,127.248997937064,36.366491052501,공주시,반포면,여행/레저,숙박,모텔/여관,3
루치아의뜰,127.12378144935764,36.45378954739816,공주시,중학동,생활편의,카페,카페기타,50
류계저수지,127.164753982952,36.5274722042849,공주시,의당면,여행/레저,관광명소,저수지,3
르코티,127.12351128840498,36.452574721139015,공주시,중학동,생활편의,카페,카페기타,3
리제나호텔,127.131090830304,36.470006342204,공주시,신관동,여행/레저,숙박,모텔/여관,123
마곡모텔,127.018155674607,36.557079079956,공주시,사곡면,여행/레저,숙박,모텔/여관,4
마곡사,127.012295069237,36.5589954938208,공주시,사곡면,생활편의,종교,절,5987
마곡사계곡,127.01529479772076,36.55943990481956,공주시,사곡면,여행/레저,관광명소,폭포/계곡,4
마곡사미식정순두부/[한식],127.01955494054164,36.5565533432422,공주시,사곡면,생활편의,음식점,한식,51
마곡사불교회관,127.128174405939,36.4719505478662,공주시,신관동,생활편의,종교,종교기타,3
마곡사서울식당/[한식],127.019683324265,36.5561625268283,공주시,사곡면,생활편의,음식점,한식,20
마곡사힐링펜션캠핑,127.037709448343,36.561328707631,공주시,사곡면,여행/레저,숙박,펜션,14
마루호텔,127.13020377889865,36.47089134247348,공주시,신관동,여행/레저,숙박,모텔/여관,134
마세오른,127.23283237718,36.4032089973693,공주시,반포면,생활편의,음식점,한식,263
마스터플랜스터디카페/공주중동점,127.12433126915867,36.454746447812056,공주시,중학동,생활편의,문화생활시설,스터디카페,5
마암길희스밀,127.20065481803135,36.42630048610326,공주시,반포면,생활편의,음식점,전문음식점,6
마음이편한정신과의원,127.118703305079,36.4407318312528,공주시,금학동,의료편의,의료시설,의원,3
마이애미/[한식],127.128035672176,36.4559523718982,공주시,중학동,생활편의,음식점,한식,4
마치고,127.12264214960176,36.44911333708117,공주시,중학동,생활편의,술집,일본선술집,3
마티석갈비,127.259885833331,36.369296352626,공주시,반포면,생활편의,음식점,한식,3
만복생고기,127.13410062540856,36.47084024770552,공주시,신관동,생활편의,음식점,한식,9
만복식당,127.119119924783,36.4418428180894,공주시,금학동,생활편의,음식점,한식,3
말재농원,127.22381497119405,36.410941404262985,공주시,반포면,건물/시설,농/어업,농장/농원,358
맑은마음병원,127.12650789187236,36.471478369798064,공주시,신관동,의료편의,의료시설,의원,25
맑은물공원,127.13072691102175,36.48486350049015,공주시,신관동,여행/레저,관광명소,공원,3
맘스터치/공주대신관점,127.14020109726276,36.47370041839566,공주시,신관동,생활편의,음식점,패스트푸드,9
맘스터치/공주터미널점,127.13442387259391,36.46936754561618,공주시,신관동,생활편의,음식점,패스트푸드,3
맛나해장국감자탕,127.131340809288,36.4698674706141,공주시,신관동,생활편의,음식점,한식,6
맛좋은세상/[한식],127.014488867534,36.6096286088048,공주시,유구읍,생활편의,음식점,한식,18
망중한커피앤티,127.12120447595385,36.451712583977184,공주시,중학동,생활편의,카페,카페기타,68
매향,127.12161594927552,36.4655850923676,공주시,웅진동,생활편의,음식점,한식,541
맥주깡패,127.108898483253,36.4563688798082,공주시,웅진동,생활편의,술집,술집기타,3
먹보,127.134479399374,36.4720339084484,공주시,신관동,생활편의,음식점,한식,5
먹보부대찌개,127.11621094730192,36.4559473678445,공주시,중학동,생활편의,음식점,전문음식점,3
메가박스/공주,127.13889565917869,36.47356153772956,공주시,신관동,생활편의,문화생활시설,극장,243
메가커피/공주대점,127.13756750881038,36.472303348687504,공주시,신관동,생활편의,카페,커피전문점,133
메가커피/공주중동점,127.124508200987,36.456785589671,공주시,웅진동,생활편의,카페,커피전문점,63
메리봉봉/공산성점,127.12259367092577,36.4646836208252,공주시,웅진동,생활편의,카페,카페기타,9
메밀정원,127.218222385072,36.4232344073492,공주시,반포면,생활편의,음식점,한식,47
메밀촌,127.170114708515,36.5172789547288,공주시,의당면,생활편의,음식점,일식,3
메타세콰이어길,127.135145818046,36.4931148405689,공주시,의당면,여행/레저,관광명소,관광명소기타,783
명가목재,127.134812705018,36.4718117135169,공주시,신관동,쇼핑,건축자재,건축자재기타,3
명곡낚시터,126.939162351814,36.5991293747526,공주시,유구읍,여행/레저,레저/스포츠,낚시,10
명곡리마을회관,126.948744798456,36.6026568042166,공주시,유구읍,기업/단체,사회시설,회관,6
명도철물건재,127.12403598589,36.4607018069067,공주시,웅진동,생활편의,생활서비스,철물점,7
명동칼국수샤브샤브/신관동점,127.13675696195124,36.47342265220325,공주시,신관동,생활편의,음식점,전문음식점,14
명륜등심해장국,127.13684029333,36.4728116112827,공주시,신관동,생활편의,음식점,한식,6
명륜진사갈비/충남공주점,127.135645953982,36.4729504773625,공주시,신관동,생활편의,음식점,한식,32
명성모텔,127.141507475319,36.3682402261343,공주시,계룡면,여행/레저,숙박,모텔/여관,3
명성불고기,126.950939473492,36.5542734583095,공주시,유구읍,생활편의,음식점,한식,4
명성불고기,127.1250523,36.4581691,공주시,웅진동,생활편의,음식점,한식,207
명신종합건재,127.11724389394328,36.48079138524723,공주시,신관동,쇼핑,건축자재,건축자재기타,10
명신철물마트,127.117730816059,36.4803939682052,공주시,신관동,생활편의,생활서비스,철물점,36
명인족발,127.14000687043642,36.4778538784241,공주시,월송동,생활편의,음식점,전문음식점,11
명작무인텔,127.249109042044,36.366074433929,공주시,반포면,여행/레저,숙박,모텔/여관,3
명주원,127.26413776733432,36.41242543288952,공주시,반포면,기업/단체,사회시설,사회복지시설,6
명탄서원,127.156449786515,36.4585355763319,공주시,월송동,여행/레저,관광명소,문화유적지,6
모던스토리/대전세종가구단지점,127.1977768314398,36.44422125429769,공주시,월송동,쇼핑,가구,가구기타,3
모두와펜션,127.250692300786,36.3587141702243,공주시,반포면,여행/레저,숙박,펜션,7
모든피씨산업,127.045572011004,36.3168288644493,공주시,탄천면,기업/단체,업종별기업,제조업,6
모란반점/[중식],127.1221318304896,36.5346355558456,공주시,정안면,생활편의,음식점,중식,3
모리의숲,126.98515831193,36.591658271211,공주시,유구읍,여행/레저,숙박,펜션,6
모아자원,127.11611882038,36.5949364364859,공주시,정안면,쇼핑,중고품,중고품기타,11
모을식당,127.12637999881446,36.45653074405257,공주시,웅진동,생활편의,음식점,한식,7
모텔산,127.13067995111436,36.469569928221446,공주시,신관동,여행/레저,숙박,모텔/여관,30
목구멍/공주점,127.13678473974,36.4731449062714,공주시,신관동,생활편의,음식점,한식,11
목동교회,127.094456037849,36.3757113252968,공주시,이인면,생활편의,종교,교회시설,6
목천2리경로당,127.115258486737,36.5170008873315,공주시,우성면,기업/단체,사회시설,사회복지시설,3
목천감리교회,127.113064329757,36.50672426972,공주시,우성면,생활편의,종교,교회시설,3
목향커피,127.139312069594,36.4980309706242,공주시,의당면,생활편의,카페,카페기타,23
목화밀면&양꼬치/공주직영점,127.139923328808,36.475422442556,공주시,신관동,생활편의,음식점,한식,13
뫼뜰펜션,127.255469626946,36.3617416313522,공주시,반포면,여행/레저,숙박,펜션,3
무궁화회관,127.12175085840867,36.4520275783658,공주시,중학동,생활편의,음식점,한식,17
무령왕릉,127.11384243512126,36.46225712576811,공주시,웅진동,여행/레저,관광명소,능묘,1864
무릉관광펜션,127.1657267814,36.45375839758,공주시,월송동,여행/레저,숙박,펜션,9
무모한초밥/공주신관점,127.14022095883468,36.47325702560721,공주시,신관동,생활편의,음식점,일식,6
무인호텔J2,127.24128942927894,36.35841850562065,공주시,반포면,여행/레저,숙박,모텔/여관,14
무조건회센터,127.132312935031,36.4709784606584,공주시,신관동,쇼핑,음식료,농수축산물점,10
무조건회수산,127.130840858763,36.469311975511,공주시,신관동,생활편의,음식점,전문음식점,4
무지개펜션,127.02277805811303,36.52709808740264,공주시,사곡면,여행/레저,숙박,펜션,4
묵이랑국수랑,127.1231693065764,36.4560882630751,공주시,중학동,생활편의,음식점,한식,4
문천보건진료소,127.06551190321,36.630598730731165,공주시,정안면,의료편의,의료시설,보건소/지소,3
물고기의꿈,127.1391940096306,36.478219406091085,공주시,월송동,생활편의,음식점,전문음식점,4
뮤모텔,127.14366249809916,36.46251040139745,공주시,신관동,여행/레저,숙박,모텔/여관,81
미강펜션,127.25263653085,36.3633525423815,공주시,반포면,여행/레저,숙박,펜션,6
미락,126.9515227931226,36.54991284880655,공주시,유구읍,생활편의,음식점,한식,6
미락/신관점,127.13911579601096,36.47401956899793,공주시,신관동,생활편의,음식점,한식,3
미르섬,127.127702268162,36.4672010869032,공주시,신관동,여행/레저,관광명소,섬,1712
미세스피베리,127.137118038926,36.473644851185,공주시,신관동,생활편의,카페,커피전문점,52
미소담치과의원,127.125063710556,36.4563967483638,공주시,중학동,의료편의,의료시설,의원,9
미앤맘산부인과의원,127.14117322945252,36.47408926860215,공주시,신관동,의료편의,의료시설,의원,29
미원화학/탄천공장,127.05845152529952,36.29971010663559,공주시,탄천면,기업/단체,산업시설,공장,80
민갤러리,127.12484200650688,36.45400427861601,공주시,중학동,생활편의,문화생활시설,전시장,9
민경이네낚지쭈꾸미,127.1358073890392,36.472970953327135,공주시,신관동,생활편의,음식점,전문음식점,3
민방위대피소/공주월송 흥화하브아파트(지하2층 주차장),127.151061198667,36.4784777146562,공주시,월송동,공공편의,구호/대피소,대피소,3
밀목재카페&브런치,127.24831900583644,36.34038456501689,공주시,반포면,생활편의,음식점,전문음식점,7
밀물떼,127.252025472284,36.3635469610966,공주시,반포면,여행/레저,숙박,펜션,3
바다향굴&복어,127.14478401038,36.4750614010166,공주시,신관동,생활편의,음식점,한식,3
바디앤솔필라테스/신관점,127.140006666402,36.474117036402,공주시,신관동,여행/레저,레저/스포츠,필라테스,10
바디피티/공주점,127.152838842079,36.4758113625468,공주시,월송동,여행/레저,레저/스포츠,헬스,57
바른정형외과의원,127.133729491461,36.4692008939106,공주시,신관동,의료편의,의료시설,의원,40
바른찬,127.13603776717572,36.47399149006134,공주시,신관동,쇼핑,음식료,반찬가게,22
바베큐7892,127.26570604163952,36.36618415559808,공주시,반포면,생활편의,음식점,한식,26
바보아저씨,127.134284969261,36.4723672026274,공주시,신관동,생활편의,음식점,전문음식점,48
바운스캠프/공주점,127.082956599586,36.4280108526844,공주시,금학동,여행/레저,레저/스포츠,캠프장,22
바이언드컴퍼니,127.112785980824,36.5731333521967,공주시,정안면,기업/단체,업종별기업,음식료업,6
바이콩즈,127.256136200697,36.365491208314,공주시,반포면,생활편의,카페,카페기타,302
바인밸리,127.099787458622,36.5376095553946,공주시,정안면,여행/레저,레저/스포츠,캠프장,53
바티안,127.152561590749,36.4196788729382,공주시,옥룡동,생활편의,카페,카페기타,3
박동진판소리전수관,127.17125402990938,36.457924621488594,공주시,월송동,생활편의,문화생활시설,박물관/기념관,17
박진숙심리상담센터/공주점,127.15225556665,36.475144768508,공주시,월송동,의료편의,의료시설,전문클리닉,9
박찬호기념관,127.126702430036,36.4590353458374,공주시,웅진동,생활편의,문화생활시설,박물관/기념관,57
반촌리마을회관,127.106231592235,36.5081685095014,공주시,우성면,기업/단체,사회시설,회관,3
반포가든,127.257441449333,36.38671102159,공주시,반포면,생활편의,음식점,한식,12
반포시골집,127.251858438255,36.4060143453056,공주시,반포면,생활편의,음식점,한식,30
반포어죽,127.253052866165,36.3960710406685,공주시,반포면,생활편의,음식점,한식,24
발리모텔/휴업중,127.253386430537,36.3671021198188,공주시,반포면,여행/레저,숙박,모텔/여관,17
밤골농장식당,127.12478424763648,36.64643060218791,공주시,정안면,생활편의,음식점,한식,24
밥꽃하나피었네/[한식],127.17741782311612,36.33251130000838,공주시,계룡면,생활편의,음식점,한식,28
방일해장국/공주점,127.1315513,36.4700613,공주시,신관동,생활편의,음식점,한식,18
방일해장국/옥룡점,127.121813923108,36.4650068584699,공주시,웅진동,생활편의,음식점,한식,26
배꼽/[한식],127.1330906341345,36.47203390035014,공주시,신관동,생활편의,음식점,한식,53
배꼽부엉이,127.128674367873,36.4712284109362,공주시,신관동,생활편의,음식점,한식,3
배스킨라빈스/공주신관점,127.13786872748544,36.47372696084254,공주시,신관동,생활편의,음식점,패스트푸드,18
