is_weekend,목적지명_통합,목적지X좌표,목적지Y좌표,표시용행정구역,방문건수,festival_period,요일
0,24시전주명가 콩나물국밥,126.910917657414,36.2771381814153,부여읍,8.0,0,Monday
0,365웰니스의원,127.12647887188,36.7939763798934,충청남도 천안시,1.0,1,Tuesday
0,60계치킨/충남부여점,126.91100070814394,36.279698745121934,부여읍,3.0,1,Tuesday
0,AK&/세종,127.25884617420112,36.50112975739499,세종특별자치시,1.0,0,Friday
0,BBQ/충남부여점,126.92294297599292,36.284563147408605,부여읍,2.0,0,Wednesday
0,BHC/부여규암점,126.882975722621,36.2741939168025,규암면,1.0,1,Thursday
0,CJ제일제당/공주공장,127.14236972079,36.3721577318323,충청남도 공주시,1.0,0,Monday
0,CU/광주서영대점,126.87034545505485,35.175519524902505,광주광역시 북구,1.0,0,Monday
0,CU/군산이편한점,126.73992149331586,35.98027712186703,전라북도 군산시,1.0,0,Wednesday
0,CU/논산리벤하임점,127.10338915672276,36.18185445149236,충청남도 논산시,1.0,0,Monday
0,CU/뉴부여로터리점,126.93236268404728,36.28670741467556,부여읍,3.0,1,Monday
0,CU/백제보점,126.941720129202,36.3174670930817,부여읍,1.0,1,Friday
0,CU/부여구룡점,126.81034745844926,36.24998248331761,구룡면,2.0,0,Thursday
0,CU/부여규암점,126.88910161421737,36.27562197055303,규암면,1.0,1,Thursday
0,CU/부여대박사비점,126.911007611516,36.2782627452196,부여읍,1.0,0,Tuesday
0,CU/부여무지개점,126.866518074498,36.273056635196,규암면,1.0,0,Monday
0,CU/부여반산점,126.878940663001,36.2745469082324,규암면,2.0,1,Monday
0,CU/부여백제점,126.894446691222,36.3016908482367,규암면,5.0,1,Friday
0,CU/부여쌍북점,126.922248416681,36.2834217904242,부여읍,1.0,1,Thursday
0,CU/부여외산점,126.699385743202,36.2950622101676,외산면,1.0,1,Wednesday
0,CU/부여은산점,126.853450274285,36.3092730896185,은산면,8.0,0,Friday
0,CU/부여홍산점,126.759459434374,36.2137279021245,홍산면,2.0,0,Monday
0,CU/서천한산점,126.803370173203,36.0842706270474,충청남도 서천군,2.0,0,Friday
0,CU/외산터미널점,126.70466479875644,36.30209919690876,외산면,1.0,1,Friday
0,CU/전의터미널점,127.203472494305,36.679373182328,세종특별자치시,1.0,1,Thursday
0,CU/정산중앙점,126.94926551293476,36.41194384588439,충청남도 청양군,1.0,1,Monday
0,DC킹마트/부여점,126.9254712599208,36.283586276883,부여읍,7.0,0,Monday
0,G340,126.917194875157,36.2773604133498,부여읍,2.0,0,Tuesday
0,GS25/논산내동점,127.100857832599,36.1852496502367,충청남도 논산시,1.0,0,Tuesday
0,GS25/명천패밀리점,126.6037202035414,36.33875467272273,충청남도 보령시,1.0,1,Monday
0,GS25/부여궁남지점,126.913533442314,36.2728574465977,부여읍,1.0,1,Thursday
0,GS25/부여대로점,126.9326082563016,36.286945424299496,부여읍,2.0,1,Friday
0,GS25/부여쌍북점,126.92396564494202,36.28255234422365,부여읍,2.0,2,Tuesday
0,GS25/부여임천오복점,126.8961165540992,36.183750211892246,임천면,1.0,1,Friday
0,GS25/부여전통대점,126.89816350331633,36.30730683747535,규암면,5.0,1,Wednesday
0,GS25/홍성법원점,126.64724964475634,36.600649487919206,충청남도 홍성군,1.0,2,Friday
0,JDX/계룡점,127.25453150994,36.2735623004921,충청남도 계룡시,1.0,1,Friday
0,KT&G세종타워,127.258850644949,36.501131550006,세종특별자치시,1.0,0,Thursday
0,KT/부여지점,126.91238972795152,36.279582355692646,부여읍,3.0,0,Thursday
0,KT세종빌딩,127.284095046602,36.5940581461476,세종특별자치시,1.0,0,Thursday
0,LG유플러스/서천읍 터미널점,126.69505780469024,36.075850103750845,충청남도 서천군,1.0,1,Monday
0,Q-cafe,126.89503324083,36.30109145303358,규암면,1.0,1,Friday
0,SBS프리즘타워,126.892781019504,37.5797103213346,서울특별시 마포구,2.0,0,Wednesday
0,S무인텔,126.89825179641667,36.31482826142988,규암면,4.0,1,Monday
0,VIP모텔,126.91127873618268,36.27716595804321,부여읍,2.0,1,Monday
0,e민물장어하우스,126.895100002604,36.3018285741227,규암면,6.0,0,Friday
0,가구대통령/익산점,127.074094315132,35.9978335217707,전라북도 익산시,1.0,1,Friday
0,가덕리마을회관,126.715843856473,36.2717797183984,외산면,1.0,1,Wednesday
0,가락떡,127.117065234882,35.7941350714878,전라북도 전주시,1.0,1,Monday
0,가림요양원,126.895197908243,36.1495970536294,임천면,1.0,1,Thursday
0,가마솥보은순대,127.366754945161,36.3398104811004,대전광역시 서구,1.0,0,Wednesday
0,가신2리마을회관,126.860294089681,36.1631959400242,임천면,1.0,0,Wednesday
0,가양리노인회관,126.81067329705,36.1315854123496,충청남도 서천군,1.0,1,Thursday
0,가온길/왕송호수본점,126.941855605317,37.3047729895686,경기도 의왕시,1.0,0,Tuesday
0,가온플랫폼,127.391224062952,36.4353297964845,대전광역시 유성구,1.0,0,Thursday
0,가자한돈마을,126.907973453982,36.2795823310643,부여읍,1.0,0,Wednesday
0,가장맛있는족발/공주점,127.13642193234897,36.47259566188321,충청남도 공주시,1.0,1,Monday
0,가장맛있는족발/당진점,126.62966878534928,36.901586529023234,충청남도 당진시,1.0,2,Friday
0,가장맛있는족발/부여점,126.90858451004873,36.27966565831402,부여읍,1.0,0,Wednesday
0,가중2리마을회관,126.834311971385,36.2992833240985,은산면,1.0,0,Friday
0,가화저수지,126.820260180443,36.142041946642735,충화면,3.0,1,Tuesday
0,갈곶동성당,127.072413501171,37.128314453492,경기도 평택시,1.0,1,Monday
0,감초당약국,126.910306564023,36.2814432432315,부여읍,1.0,1,Friday
0,갑동숯불민물장어,127.28969146649406,36.36136921879326,대전광역시 유성구,1.0,0,Tuesday
0,갑산면옥,127.20845510940411,37.55466607171777,경기도 하남시,1.0,1,Monday
0,강가모텔,126.88972511983388,36.27449947506016,부여읍,5.0,0,Monday
0,강경젓갈시장,127.01464319633013,36.16074594802652,충청남도 논산시,2.0,1,Thursday
0,강경해물칼국수,127.015429390544,36.1574582359664,충청남도 논산시,6.0,1,Tuesday
0,강서캠핑,126.876722342575,37.5473272676078,서울특별시 양천구,1.0,1,Monday
0,개화예술공원,126.657764607041,36.31214489847584,충청남도 보령시,2.0,0,Tuesday
0,갤러리아백화점/센터시티점,127.104711121408,36.8005612401544,충청남도 천안시,1.0,0,Thursday
0,갱스커피,126.654579403461,36.367779848219286,충청남도 보령시,1.0,1,Monday
0,건널목포장마차,127.144604542899,36.7852725947798,충청남도 천안시,1.0,1,Monday
0,건양대학교/창의융합캠퍼스,127.1102351886206,36.18219981371871,충청남도 논산시,2.0,0,Tuesday
0,건양대학교병원,127.342630292942,36.3067114406784,대전광역시 서구,4.0,1,Tuesday
0,건양대학교병원/권역응급의료센터,127.34196795290045,36.306743977270784,대전광역시 서구,5.0,0,Friday
0,건양대학교부여병원,126.90169626859868,36.27555497700856,부여읍,12.0,0,Thursday
0,건양부여요양원,126.901332289097,36.2755047172288,부여읍,1.0,1,Thursday
0,격포항,126.4700101157094,35.62043438689184,전라북도 부안군,2.0,1,Friday
0,경남도민의집,128.681778052998,35.2367184551008,경상남도 창원시,1.0,2,Tuesday
0,경둔1리마을회관,126.827730349542,36.3082452865858,은산면,1.0,0,Friday
0,경춘면옥,126.69884857700887,35.95610908435263,전라북도 군산시,1.0,1,Monday
0,계곡가든꽃게장/군산본부점,126.771761735382,35.9831402461105,전라북도 군산시,4.0,1,Friday
0,계동치킨/둔산점,127.38723957160924,36.3502166207675,대전광역시 서구,1.0,0,Thursday
0,계룡도서관,127.249916978262,36.2769749245535,충청남도 계룡시,1.0,1,Monday
0,계룡돌솥쌈밥,127.213301683148,36.2106638032245,충청남도 논산시,1.0,1,Tuesday
0,계룡스파텔,127.348321815294,36.3556938882431,대전광역시 서구,1.0,2,Tuesday
0,계룡저수지,127.15372430168306,36.35822316909852,충청남도 공주시,1.0,1,Thursday
0,계백관,126.922777656727,36.2838597042998,부여읍,2.0,1,Monday
0,고기명작/엑스포점,127.395370732237,36.376395190713,대전광역시 대덕구,1.0,0,Thursday
0,고덕시장,126.706129997344,36.7443680315839,충청남도 예산군,1.0,1,Tuesday
0,고든남글램핑&셀프바베큐,126.416201783098,36.7691309040914,충청남도 서산시,1.0,0,Tuesday
0,고등어밥상,127.223292398897,36.5024361811346,세종특별자치시,1.0,1,Monday
0,고란사,126.91319510097888,36.29260865420433,부여읍,12.0,1,Thursday
0,고란사선착장,126.91311177410957,36.2927197521944,부여읍,8.0,0,Friday
0,고란초모텔,126.911584239766,36.280082294258,부여읍,12.0,0,Friday
0,고릴라캠핑/세종점,127.26831810646304,36.4690627646394,세종특별자치시,1.0,1,Monday
0,고마게스트하우스,127.122751942879,36.4652234970508,충청남도 공주시,3.0,0,Friday
0,고마나루1999,127.1227079371224,36.46490993756712,충청남도 공주시,1.0,1,Monday
0,고마루감자탕,126.9112509493,36.2785269139946,부여읍,3.0,1,Tuesday
0,고박사냉면초계국수/논산본점,127.09655217194737,36.20875388914799,충청남도 논산시,1.0,0,Thursday
0,고반식당/대전관평점,127.391280206197,36.4256285975477,대전광역시 유성구,1.0,1,Wednesday
0,고봉민김밥인부여점/부여점,126.910306564023,36.2814432432315,부여읍,2.0,1,Tuesday
0,고운남측도서관,127.23523799664444,36.50460663797608,세종특별자치시,1.0,0,Thursday
0,고창애풍천장어,127.160659783219,36.4507634761664,충청남도 공주시,1.0,0,Friday
0,고향막창집,126.908806714402,36.2794434626384,부여읍,2.0,0,Tuesday
0,골드CC,127.1368877729874,37.21761880243134,경기도 화성시,1.0,1,Monday
0,골드리버CC,127.163327403034,36.5036543820055,충청남도 공주시,1.0,0,Friday
0,골프가족텔,126.89723682585162,36.31756610991648,규암면,2.0,1,Thursday
0,골프무인텔스탠다드,126.8966624396026,36.31769476166198,규암면,6.0,1,Thursday
0,골프존파크/부여W&C점,126.90818683674144,36.27971135434194,부여읍,1.0,0,Wednesday
0,골프존파크/송천지노점,127.137272674989,35.8706160988469,전라북도 전주시,1.0,1,Tuesday
0,골프존파크/청양칠갑스크린점,126.802292720165,36.4526579838356,충청남도 청양군,3.0,1,Wednesday
0,골프존파크/탄벌라임점,127.24202758620704,37.41376931521462,경기도 광주시,1.0,0,Monday
0,골프존파크/탕정지오점,127.08641232669332,36.78808020348215,충청남도 아산시,1.0,2,Thursday
0,골프존파크/홍도야스크린점,127.429352022285,36.3457191608088,대전광역시 동구,1.0,0,Friday
0,곰골식당,127.12044493999603,36.45166513174919,충청남도 공주시,5.0,1,Tuesday
0,곰소항수산물종합시장,126.608548843164,35.5867233879511,nan nan,1.0,0,Wednesday
0,곱창군/죽동점,127.339074189247,36.3720173213136,대전광역시 유성구,1.0,0,Monday
0,공산성,127.126296598501,36.4632408446971,충청남도 공주시,54.0,1,Wednesday
0,공주공산성연지,127.128511195005,36.4639305740231,충청남도 공주시,3.0,1,Tuesday
0,공주교육대학교,127.118878363705,36.4448034253364,충청남도 공주시,2.0,0,Thursday
0,공주문예회관,127.11163915933622,36.460148242675366,충청남도 공주시,1.0,1,Tuesday
0,공주북캠프,126.991385917819,36.5146194033611,충청남도 공주시,1.0,1,Monday
0,공주산성시장,127.123204990996,36.4582227924178,충청남도 공주시,8.0,1,Friday
0,공주시보건소,127.12065196028522,36.45712958482452,충청남도 공주시,2.0,0,Wednesday
0,공주쌍신집칼국수,127.11995318720436,36.48147338775794,충청남도 공주시,1.0,1,Monday
0,공주알밤센터,127.122987771963,36.4619574388785,충청남도 공주시,1.0,1,Tuesday
0,공주유스호스텔,127.046913201572,36.3332446780603,충청남도 공주시,2.0,2,Thursday
0,공주하숙마을,127.123182049949,36.4521814095938,충청남도 공주시,1.0,1,Friday
0,공주한옥마을,127.1087614836584,36.46457110656616,충청남도 공주시,10.0,1,Monday
0,공주휴게소/당진방향,127.164924002687,36.498573264582,충청남도 공주시,1.0,2,Tuesday
0,공차/부여점,126.910223241407,36.281054398167,부여읍,6.0,1,Friday
0,관저다목적체육관,127.33658684221,36.29301709552187,대전광역시 서구,1.0,0,Monday
0,관저오징어나라/본점,127.338752417987,36.3008251485198,대전광역시 서구,1.0,0,Friday
0,관촉사,127.1132141419396,36.1881819382571,충청남도 논산시,1.0,1,Tuesday
0,광땡공인중개사사무소,127.34769349988213,36.36171556510519,대전광역시 유성구,1.0,0,Friday
0,광명소방설비,127.421588259585,36.3404551047681,대전광역시 동구,1.0,1,Tuesday
0,광명식당,126.6949608298808,36.314866469121085,외산면,2.0,1,Monday
0,광시길한우타운,126.77544856635124,36.54838988734785,충청남도 예산군,1.0,1,Monday
0,광일산업,126.832147057482,36.2566400794885,구룡면,2.0,1,Monday
0,광주월드컵경기장,126.87489504742324,35.13368228982632,광주광역시 서구,1.0,0,Friday
0,교동면옥/공주신관점,127.139825401383,36.4746344756634,충청남도 공주시,1.0,1,Monday
0,교육가족체험장,126.97280738570797,36.167217140342935,세도면,1.0,0,Wednesday
0,교촌치킨/범어2호점,128.62380667468577,35.863335922832405,대구광역시 수성구,1.0,1,Monday
0,교촌치킨/부송점,126.98808995933771,35.95964696973064,전라북도 익산시,1.0,1,Tuesday
0,교촌치킨/부여점,126.912889655135,36.282915312198,부여읍,2.0,1,Monday
0,구교정미소카페,126.906377916922,36.28284157908493,부여읍,3.0,0,Wednesday
0,구드래119번길무인텔,126.909806577526,36.285081714901,부여읍,7.0,0,Thursday
0,구드래나루터주차장,126.908473319027,36.2902200110529,부여읍,3.0,1,Tuesday
0,구드래돌쌈밥,126.909612148245,36.2853316853433,부여읍,30.0,1,Friday
0,구드래보리밥,126.910973150854,36.283859638387,부여읍,11.0,1,Friday
0,구드래선착장,126.907723387849,36.2899700353435,부여읍,147.0,0,Thursday
0,구드래유람선,126.90808446803,36.2898311642886,부여읍,4.0,1,Friday
0,구드래조각공원,126.90711235636886,36.2869981482423,부여읍,28.0,1,Friday
0,구드래주차장,126.908044071112,36.2883394201158,부여읍,1.0,1,Thursday
0,구드래한옥민박,126.909174902961,36.2846165663163,부여읍,2.0,1,Thursday
0,구드래한우타운,126.91003327797006,36.28488278946794,부여읍,17.0,0,Friday
0,구드래황토정,126.885836540257,36.278804518645,규암면,14.0,0,Friday
0,구례자연드림파크,127.414049319726,35.2728868990744,전라남도 구례군,1.0,1,Friday
0,구름산추어탕/본점,126.871684920024,37.4571565094444,경기도 광명시,2.0,0,Monday
0,구름한조각,126.912110119907,36.2826721877467,부여읍,2.0,1,Tuesday
0,국가기술표준원,127.5509020073,36.9147686020686,충청북도 음성군,1.0,2,Wednesday
0,국군대전병원,127.34959298715276,36.39926543753199,대전광역시 유성구,1.0,0,Thursday
0,국군복지단/대천콘도마트,126.52252955899765,36.301283463058425,nan nan,1.0,0,Wednesday
0,국립공주대학교/공주신관캠퍼스,127.14059828594706,36.46948342838592,충청남도 공주시,4.0,1,Friday
0,국립공주대학교/예산캠퍼스,126.85937468290652,36.66990298154316,충청남도 예산군,1.0,0,Friday
0,국립공주박물관,127.111970382242,36.4655008430605,충청남도 공주시,9.0,0,Friday
0,국립국악원,127.00882857012994,37.47792476713986,서울특별시 서초구,1.0,1,Monday
0,국립무형유산원,127.159659394825,35.8096526631434,전라북도 전주시,1.0,1,Tuesday
0,국립부여문화재연구소,126.882725708623,36.278471205991,규암면,2.0,1,Friday
0,국립부여박물관,126.91900027846316,36.27638831191826,부여읍,215.0,1,Thursday
0,국립부여박물관사비마루,126.917056004762,36.2766382725973,부여읍,4.0,1,Tuesday
0,국립세종도서관,127.26811764846036,36.49864372052701,세종특별자치시,1.0,0,Monday
0,국립세종수목원,127.2857910242094,36.49806740864633,세종특별자치시,2.0,1,Monday
0,국립신시도자연휴양림,126.44686602376616,35.828187449188135,전라북도 군산시,1.0,1,Monday
0,국방대학교,127.21172028150052,36.1759504782945,충청남도 논산시,5.0,0,Thursday
0,국악의전당,127.052650830517,37.5912799818338,서울특별시 동대문구,1.0,1,Monday
0,군산근대역사박물관,126.71205748405332,35.99082550040427,전라북도 군산시,4.0,1,Thursday
0,군산성신병원,126.70600596862,35.9761549795742,전라북도 군산시,1.0,1,Thursday
0,군산수산물종합센터,126.7047420911207,35.993985460858376,전라북도 군산시,1.0,0,Thursday
0,군산어린이치과의원,126.717337382133,35.9637343519994,전라북도 군산시,1.0,0,Monday
0,군산월명종합경기장,126.74641705727,35.9639435200844,전라북도 군산시,1.0,0,Thursday
0,군수2리마을회관,126.907306050158,36.2647997225681,부여읍,1.0,1,Friday
0,굽네치킨/부여점,126.9118086378698,36.28252777525655,부여읍,1.0,0,Friday
0,굿뜨래웰빙마을,126.93054964700777,36.27555797173818,부여읍,26.0,0,Thursday
0,궁남지,126.91222316064965,36.26963904275301,부여읍,349.0,0,Friday
0,궁남지돌삼겹,126.913185004067,36.2739422296385,부여읍,2.0,1,Tuesday
0,궁남지한방소머리국밥,126.9126742,36.2741577,부여읍,1.0,1,Friday
0,궁남추어탕,126.912417537987,36.275499487525,부여읍,15.0,0,Wednesday
0,궁남칼국수,126.912473091437,36.2751661924604,부여읍,9.0,0,Wednesday
0,궁동성당,127.351675235134,36.364101034595,대전광역시 유성구,1.0,1,Thursday
0,궁전불가마사우나,126.926027370136,36.2835819763205,부여읍,2.0,0,Monday
0,권인순갈비김치찌개,127.31675109157,36.3674898152384,대전광역시 유성구,2.0,2,Tuesday
0,귀촌부부,126.918222584489,36.2746662814728,부여읍,6.0,1,Friday
0,귀한족발/아산배방점,127.05727387747544,36.77539027215444,충청남도 아산시,1.0,1,Monday
0,규암골목안커피202,126.88794844631092,36.274044965306615,규암면,2.0,1,Monday
0,규암보건지소,126.85688391592764,36.26901290531961,규암면,25.0,1,Tuesday
0,규암성결교회,126.885086657305,36.2728607470421,규암면,1.0,1,Friday
0,그랜드CC,127.38337956461451,36.72191611326156,충청북도 청주시,1.0,1,Wednesday
0,그레이스호텔,127.143813748552,36.8266949266842,충청남도 천안시,1.0,1,Friday
0,그린메이트,126.91233883163414,36.2772593766591,부여읍,5.0,0,Tuesday
0,금강5경/백제보전망대,126.941702114632,36.3175338226741,부여읍,5.0,1,Thursday
0,금강농원가든,126.86422253572104,36.13049371381416,양화면,1.0,0,Tuesday
0,금강비치모텔,126.73593031301452,36.010388462216824,충청남도 서천군,1.0,1,Friday
0,금강수목원,127.235067729629,36.4364161578837,세종특별자치시,1.0,0,Tuesday
0,금강신관공원,127.131346266195,36.4673374877505,충청남도 공주시,35.0,1,Friday
0,금강튀김,127.12363740715736,36.45795199608648,충청남도 공주시,1.0,0,Wednesday
0,금반향,126.711463138392,36.282164289273,외산면,3.0,0,Friday
0,금산사,127.05389170269896,35.723172527709025,전라북도 김제시,1.0,0,Tuesday
0,금성농자재,126.903918311875,36.2733607948414,부여읍,1.0,0,Tuesday
0,금성시네마,126.911695329893,36.2813877017497,부여읍,1.0,1,Monday
0,금학생태공원,127.12405886162338,36.43328394474367,충청남도 공주시,1.0,1,Monday
0,기벌포횟집,126.699157359948,36.0067762596497,nan nan,1.0,0,Thursday
0,기품명가,127.12228387198203,36.46555200084303,충청남도 공주시,1.0,1,Monday
0,기흥산업,126.908112361452,36.2759438573548,부여읍,3.0,0,Monday
0,긱,128.59944744824466,35.8728778487422,대구광역시 중구,1.0,1,Tuesday
0,길가옆에누룽지삼계탕/세종시청점,127.30152361301238,36.48580270471142,세종특별자치시,1.0,1,Friday
0,김가네사골수제비,126.51830660161384,36.32048503060745,충청남도 보령시,1.0,0,Friday
0,김밥천국,126.911500910298,36.2804989130077,부여읍,2.0,1,Monday
0,김신경외과의원,126.913027441945,35.1525847617338,광주광역시 동구,1.0,1,Monday
0,김해뒷고기,126.923138720105,36.2856928308602,부여읍,5.0,0,Friday
0,깨끗한나라/청주공장,127.34076822221544,36.59122779653899,충청북도 청주시,1.0,2,Tuesday
0,꼬들돈가,127.337678706513,36.3306681057656,대전광역시 서구,1.0,1,Monday
0,꽁당보리밥/배방점,127.07492569364506,36.77340431614275,충청남도 아산시,1.0,1,Tuesday
0,꿈꾸는백마강,126.917295256403,36.3065393727135,규암면,1.0,1,Tuesday
0,나래공원,126.904196179039,36.2599178828382,부여읍,2.0,1,Thursday
0,나령식당,126.789789046133,36.3363252094465,은산면,7.0,0,Tuesday
0,나루무인텔,127.430283276663,36.4484451620266,대전광역시 대덕구,1.0,0,Thursday
0,나루터식당,126.909112189869,36.2856649779233,부여읍,7.0,0,Monday
0,나비잠한옥호텔,127.148602679796,35.8161523126695,전라북도 전주시,1.0,1,Friday
0,나성한옥,126.924499649071,36.2928586889107,부여읍,4.0,1,Friday
0,나이스시,127.107696003327,36.1804564889127,충청남도 논산시,2.0,1,Thursday
0,나이키/논산점,127.0870888173084,36.20256195795414,충청남도 논산시,1.0,0,Tuesday
0,낙화암,126.91233406738984,36.29249755094072,부여읍,91.0,0,Thursday
0,난간몰,127.0817389180804,37.143738166487935,경기도 오산시,1.0,0,Thursday
0,남경중화요리/[중식],126.912445311169,36.275749459211,부여읍,2.0,1,Friday
0,남당항,126.468893603312,36.5369319982009,nan nan,3.0,1,Friday
0,남부골프연습장,127.115076852568,37.261499484998,경기도 용인시,1.0,0,Tuesday
0,남서문옛날가마솥곰탕/계룡본점,127.252712134935,36.2739987298577,충청남도 계룡시,1.0,1,Wednesday
0,남일철물,126.912417475609,36.2828319857201,부여읍,3.0,0,Tuesday
0,남일철물공구건재,126.912473026461,36.2828042114158,부여읍,2.0,0,Tuesday
0,남포동갈비/세종점,127.23314689555076,36.49778088224232,세종특별자치시,2.0,1,Thursday
0,내당한우,126.66375147855835,36.60036737092075,충청남도 홍성군,1.0,1,Wednesday
0,내뜨리네,126.8787042,36.2181329,임천면,1.0,2,Wednesday
0,내안의숲오토캠핑장,126.7461275244346,36.18487000418528,옥산면,2.0,1,Thursday
0,내포그늘집스크린골프,126.67971222508652,36.65953656990575,충청남도 홍성군,1.0,0,Wednesday
0,넙딱집/논산취암점,127.09009908683,36.2010220971673,충청남도 논산시,1.0,2,Wednesday
0,네스앤텍,127.4082192876071,36.41572667466779,대전광역시 유성구,1.0,0,Friday
0,네이처컬렉션/부여점,126.911045650381,36.2820135313338,부여읍,1.0,1,Thursday
0,노루페인트/대성페인트,126.892858241381,35.1507920243726,광주광역시 남구,2.0,0,Monday
0,노브랜드/대전유성온천점,127.3468907080055,36.35179506053535,대전광역시 유성구,1.0,2,Thursday
0,노브랜드/전주삼천점,127.1118089118284,35.79841116361898,전라북도 전주시,1.0,1,Monday
0,노브랜드버거/용인성복점,127.0795709978054,37.31418174512701,경기도 용인시,1.0,0,Tuesday
0,노브랜드버거/충남부여점,126.912417483173,36.281943198064,부여읍,4.0,1,Monday
0,노을커피,126.8803789164644,36.135285640042326,양화면,3.0,1,Friday
0,녹십자의료재단GCLabs/진단검사센터,127.101183356476,37.318463170662,경기도 용인시,1.0,1,Monday
0,논산계룡축협/축산물유통센터,127.082517749777,36.1329214478538,충청남도 논산시,1.0,1,Wednesday
0,논산성결교회,127.0993628166128,36.18014196458181,충청남도 논산시,1.0,2,Thursday
0,논산시민공원,127.106091458876,36.1949529030969,충청남도 논산시,2.0,0,Monday
0,논산시민운동장,127.103448780935,36.1942270433226,충청남도 논산시,3.0,1,Wednesday
0,논산애육원,127.091885252884,36.1861544739809,충청남도 논산시,2.0,1,Monday
0,논산오거리약국,127.087726942409,36.2016474918621,충청남도 논산시,1.0,1,Thursday
0,논산지역자활센터,127.08944482481532,36.19769264132259,충청남도 논산시,1.0,1,Thursday
0,논산학생롤러경기장,127.12529018585636,36.14997492597946,충청남도 논산시,1.0,1,Wednesday
0,농업회사법인우듬지팜,126.85938414313978,36.26590245578132,규암면,1.0,0,Wednesday
0,높은댕이,126.95469124993244,36.31138452565372,부여읍,34.0,0,Tuesday
0,뉴로스,127.410798195354,36.4178418741756,대전광역시 유성구,1.0,1,Wednesday
0,뉴코아아울렛/동수원점,127.03426931637932,37.266259296307865,경기도 수원시,1.0,0,Monday
0,느루캠핑장,126.88769138317564,36.23761489149079,장암면,17.0,1,Friday
0,늑전리마을회관,126.66160864886122,36.22335271215585,충청남도 보령시,1.0,1,Wednesday
0,다대포해수욕장,128.962741189119,35.0465263488422,nan nan,1.0,1,Monday
0,다비치안경/홍성점,126.666496774226,36.6013086642344,충청남도 홍성군,1.0,0,Thursday
0,다이소/계룡대실지구점,127.26061586178156,36.26582058876764,충청남도 계룡시,1.0,1,Thursday
0,다이소/공주신관점,127.132768099596,36.4715064931991,충청남도 공주시,1.0,1,Friday
0,다이소/공주점,127.1246086330692,36.45697772888538,충청남도 공주시,1.0,0,Tuesday
0,다이소/내포신도시점,126.68056239820748,36.656797614765566,충청남도 홍성군,1.0,1,Monday
0,다이소/논산내동점,127.09781937805045,36.18421037796509,충청남도 논산시,1.0,1,Friday
0,다이소/논산점,127.08513432139002,36.20612653926956,충청남도 논산시,1.0,1,Monday
0,다이소/부여규암점,126.861838738127,36.2712774651163,규암면,21.0,0,Tuesday
0,다이소/부여점,126.909695520005,36.2799434106522,부여읍,29.0,0,Thursday
0,다이소/울산언양점,129.1167832002,35.5669489207451,울산광역시 울주군,1.0,1,Friday
0,달을품은한옥,126.927499388237,36.2921643403422,부여읍,5.0,1,Thursday
0,달콤왕가탕후루/부여점,126.91080654886,36.277999193843,부여읍,3.0,0,Tuesday
0,담소헌,126.891857670636,36.2826519834497,부여읍,1.0,0,Wednesday
0,닷닷닷2,126.917098771672,37.6182796935697,서울특별시 은평구,1.0,1,Wednesday
0,당진문화원,126.636129658977,36.8932281296441,충청남도 당진시,1.0,1,Monday
0,대가,126.924638607101,36.2833042224136,부여읍,3.0,0,Friday
0,대경한의원,126.909528861307,36.2807488735374,부여읍,1.0,0,Friday
0,대동집/부여점,126.91103868086113,36.27834657914363,부여읍,1.0,0,Wednesday
0,대들보함흥면옥,127.395204605204,36.3197280642308,대전광역시 중구,1.0,1,Wednesday
0,대문안집,126.912168540902,36.1594849117159,임천면,1.0,0,Tuesday
0,대백제전/(부여),126.90679512557182,36.30696414836373,규암면,75.0,1,Friday
0,대신택배/부여영업소,126.905695878259,36.2796378675973,부여읍,2.0,0,Tuesday
0,대운감자탕뼈해장국,126.95219398388052,36.354375235691286,충청남도 청양군,1.0,0,Tuesday
0,대전관저가구단지,127.326055214678,36.3017111669987,대전광역시 서구,1.0,0,Friday
0,대전국악방송,127.440611314314,36.313949572353,대전광역시 중구,1.0,0,Tuesday
0,대전선병원,127.41038450177253,36.33595307785332,대전광역시 중구,1.0,2,Friday
0,대전애견경매장,127.429686520067,36.3271176979541,대전광역시 중구,1.0,0,Monday
0,대전예술의전당,127.38371056711138,36.36661044047023,대전광역시 서구,2.0,2,Tuesday
0,대전오월드,127.397754143625,36.2893534027601,대전광역시 중구,3.0,0,Thursday
0,대전월드컵경기장,127.32513866896132,36.365171091983576,대전광역시 유성구,10.0,0,Thursday
0,대전중앙시장,127.4331992453394,36.32955171258172,대전광역시 동구,1.0,0,Monday
0,대전평생학습관,127.425923401297,36.3257000976696,대전광역시 중구,1.0,1,Monday
0,대조사,126.90068143495546,36.19086377062155,임천면,2.0,0,Tuesday
0,대천간장게장,126.60663527543372,36.35158532454552,충청남도 보령시,1.0,0,Monday
0,대천중앙감리교회,126.59801098773852,36.34581433900497,충청남도 보령시,1.0,1,Monday
0,대천항,126.5123114185944,36.32755927722483,충청남도 보령시,1.0,0,Monday
0,대천항수산시장,126.50604972654692,36.32657020865504,충청남도 보령시,5.0,1,Friday
0,대천항주차장,126.507010089504,36.3265128937051,충청남도 보령시,1.0,1,Thursday
0,대천해수욕장,126.513481592784,36.3102317300706,충청남도 보령시,14.0,0,Friday
0,대청병원,127.37047515292709,36.308246919138384,대전광역시 서구,1.0,1,Monday
