is_weekend,목적지명_통합,목적지X좌표,목적지Y좌표,표시용행정구역,방문건수,festival_period,요일
0,FKI타워,126.9199088572114,37.52218149105799,서울특별시 영등포구,1.0,2,Wednesday
0,G7무인텔,127.251136629687,36.36718543044,반포면,3.0,0,Friday
0,GDR아카데미/세종대평점,127.27559176809083,36.472582340435295,세종특별자치시,1.0,1,Monday
0,GDR아카데미/세종아름점,127.242556015122,36.5110190194129,세종특별자치시,1.0,0,Friday
0,GE삼성전기조명,127.132590698502,36.4698119286807,신관동,2.0,2,Friday
0,GS25/계룡공단점,127.27836384523005,36.25999225094618,충청남도 계룡시,1.0,0,Friday
0,GS25/공주교대점,127.12036980044,36.4433148796994,금학동,1.0,1,Thursday
0,GS25/공주금강점,127.1297837641145,36.4734002290203,신관동,1.0,1,Tuesday
0,GS25/공주금성점,127.121395646433,36.4626006971759,웅진동,2.0,0,Monday
0,GS25/공주대신관점,127.13946827732168,36.46961722509722,신관동,1.0,1,Monday
0,GS25/공주우남점,127.139367790898,36.4789775892989,신관동,1.0,0,Tuesday
0,GS25/공주우성점,127.05078639756088,36.470239873074426,우성면,1.0,1,Friday
0,GS25/공주의당점,127.147033668425,36.490865166754,월송동,5.0,0,Friday
0,GS25/공주장승마을점,127.021544255583,36.557717915449,사곡면,4.0,0,Monday
0,GS25/공주정안점,127.12181260784,36.611434584761,정안면,2.0,1,Monday
0,GS25/공주중앙점,127.12290543096069,36.45643879626306,중학동,1.0,2,Friday
0,GS25/공주청룡점,127.13988298860104,36.49922164333679,의당면,1.0,0,Tuesday
0,GS25/공주코아루점,127.13069572689268,36.471943140716256,신관동,1.0,1,Thursday
0,GS25/군산임피점,126.851199791621,35.9845303960813,전라북도 군산시,1.0,1,Friday
0,GS25/동학사점,127.2377844505806,36.3580809492478,반포면,2.0,0,Thursday
0,GS25/마곡10단지점,126.81902563413702,37.56015070429228,서울특별시 강서구,1.0,1,Thursday
0,GS25/신도림비즈점,126.89166152290304,37.50218730704493,서울특별시 영등포구,1.0,1,Monday
0,GS25/신창코아루점,126.948753895954,36.7835291960917,충청남도 아산시,1.0,1,Monday
0,GS25/용화빌리지점,127.009212213532,36.7754046031375,충청남도 아산시,1.0,0,Thursday
0,GS25/월송2단지점,127.155921876518,36.4785332923063,월송동,4.0,0,Tuesday
0,GS25/장대이수점,127.33947851274704,36.36248445954812,대전광역시 유성구,1.0,1,Friday
0,GS25/주공명성점,127.145481143194,36.4726631831443,월송동,1.0,1,Wednesday
0,GS25/천안역점,127.148311630659,36.8091006505297,충청남도 천안시,1.0,0,Thursday
0,GS25/청양읍내점,126.802110465423,36.4471173238308,충청남도 청양군,1.0,0,Monday
0,GS25/청양타운점,126.803823131561,36.4509086459789,충청남도 청양군,1.0,2,Tuesday
0,GS더프레시/공주신관점,127.14461736103752,36.47478365394902,월송동,5.0,0,Monday
0,GS더프레시/공주점,127.13417401836,36.455535788487,옥룡동,30.0,0,Thursday
0,GS더프레시/대전도마점,127.37088905271088,36.32698838133663,대전광역시 서구,1.0,1,Monday
0,GS더프레시/세종다정점,127.24458081063035,36.4963927392292,세종특별자치시,1.0,0,Wednesday
0,JJ오토캠핑장,126.96521647937055,36.60282441534821,유구읍,8.0,0,Wednesday
0,JYP엔터테인먼트,127.1291218554006,37.52403016967309,서울특별시 송파구,1.0,1,Tuesday
0,KCC/전주1공장,127.118436381912,35.9425736994939,전라북도 완주군,1.0,1,Thursday
0,KDI국제정책대학원,127.309843953066,36.4812278440347,세종특별자치시,2.0,0,Wednesday
0,KFC/유성온천점,127.34125234237348,36.35431926756466,대전광역시 유성구,2.0,0,Wednesday
0,KT&G세종타워,127.258850644949,36.501131550006,세종특별자치시,2.0,0,Wednesday
0,KT/공주지점,127.14986688221416,36.476061316656335,월송동,2.0,0,Tuesday
0,LF몰스토어/대전점,127.38945368457118,36.34920461534966,대전광역시 서구,1.0,0,Friday
0,LG유플러스/엄사면 엄사네거리점,127.24155454114285,36.28873279393946,충청남도 계룡시,1.0,1,Friday
0,LG전자베스트샵/공주점,127.13328297171762,36.47110153996519,신관동,1.0,1,Monday
0,LG전자베스트샵/둔산중앙본점,127.37970058289277,36.35244328499254,대전광역시 서구,1.0,0,Wednesday
0,LG전자베스트샵/세종본점,127.25678353795762,36.49169190040468,세종특별자치시,2.0,1,Thursday
0,LG전자베스트샵/아산본점,127.020969978872,36.7773999855292,충청남도 아산시,1.0,1,Monday
0,LG전자베스트샵/용암점,127.516696156024,36.618706690461,충청북도 청주시,1.0,1,Wednesday
0,LIG정밀기술,127.337034204327,36.3816629333738,대전광역시 유성구,1.0,1,Tuesday
0,MTO피트니스/천안점,127.160339875985,36.818375483115,충청남도 천안시,1.0,0,Friday
0,OCI스페셜티/공주공장,127.060043107885,36.2983310533736,탄천면,2.0,0,Tuesday
0,OK무인텔,127.132201854903,36.4686176182057,신관동,1.0,0,Monday
0,PROVIDENCE,127.251858844365,36.360880597064,반포면,5.0,0,Wednesday
0,SG삼성조은병원,127.109183382536,36.8188786047386,충청남도 천안시,4.0,0,Thursday
0,SG스크린골프/관평점,127.39203568889526,36.42573876478802,대전광역시 유성구,1.0,1,Monday
0,SUBWAY/공주신관점,127.14136766354504,36.4733115806733,신관동,9.0,1,Monday
0,TJB대전방송,127.394094793801,36.3753017807971,대전광역시 대덕구,1.0,0,Monday
0,W병원,128.544967362702,35.8526419786843,대구광역시 달서구,1.0,0,Friday
0,X스크린골프,126.78199696214894,36.9410422512352,충청남도 당진시,1.0,2,Thursday
0,YBM연수원,126.9789949764472,37.19527879340388,경기도 화성시,1.0,0,Friday
0,YS타워,126.882191219967,37.4718863662873,서울특별시 금천구,1.0,2,Thursday
0,YTN뉴스퀘어,126.892270276705,37.5790395171145,서울특별시 마포구,1.0,2,Friday
0,가가책방,127.121933519941,36.451996150344,중학동,1.0,1,Thursday
0,가교리1구마을회관,127.029043749266,36.5394144940337,사곡면,1.0,1,Friday
0,가나잔치,127.119119954913,36.4384543156107,금학동,3.0,2,Wednesday
0,가마로강정/지제동삭점,127.08947377024842,37.01639968866274,경기도 평택시,1.0,0,Thursday
0,가마솥국밥보쌈/공주중동점,127.12368604020072,36.45375735814174,중학동,3.0,0,Friday
0,가마솥보은순대,127.366754945161,36.3398104811004,대전광역시 서구,1.0,1,Tuesday
0,가마치통닭/공주신관점,127.1380993376518,36.472985674373234,신관동,2.0,0,Thursday
0,가마치통닭/대전목원대점,127.34071827379894,36.3304413942708,대전광역시 서구,1.0,1,Monday
0,가마치통닭/유구읍내점,126.952508502021,36.5514331828036,유구읍,1.0,0,Tuesday
0,가마치통닭/전주우아점,127.155741830843,35.8506073732314,전라북도 전주시,1.0,0,Thursday
0,가마치통닭/청양읍내점,126.803319423521,36.451157439564,충청남도 청양군,1.0,0,Thursday
0,가마치통닭/탕정본점,127.06635333900851,36.79811797366861,충청남도 아산시,1.0,0,Tuesday
0,가배서림,127.284784765064,36.42132333164,세종특별자치시,1.0,1,Monday
0,가보테크,127.340940433521,35.3646072790799,전라북도 남원시,1.0,0,Monday
0,가송교회,127.14306102651,36.7311388755271,충청남도 천안시,1.0,1,Friday
0,가수원도서관,127.348785786719,36.3018308583459,대전광역시 서구,1.0,1,Friday
0,가야산당,128.14687710350458,35.84502681531275,경상북도 성주군,1.0,0,Wednesday
0,가양산부인과의원,127.44625153622196,36.34544096693261,대전광역시 동구,1.0,1,Wednesday
0,가온비즈타워,127.407261862852,36.3666424242873,대전광역시 대덕구,1.0,0,Monday
0,가인미가/천호길동역점,127.1394704576423,37.53792624922197,서울특별시 강동구,1.0,1,Thursday
0,가장맛있는족발/공주점,127.13642193234897,36.47259566188321,신관동,2.0,0,Friday
0,가정열쇠,126.802198391262,36.4511474767354,충청남도 청양군,1.0,0,Friday
0,가족관광농원,127.06148426249086,36.63402685754011,정안면,1.0,1,Monday
0,가톨릭꽃동네대학교,127.40090319121768,36.52239161047637,충청북도 청주시,2.0,0,Monday
0,가톨릭병원,127.39037018716,36.3364157428369,대전광역시 서구,1.0,1,Tuesday
0,가화,127.252803188447,36.362713727213,반포면,1.0,1,Friday
0,가희양꼬치/신불당점,127.107331025013,36.8118804684752,충청남도 천안시,1.0,0,Wednesday
0,각시한우,127.321092106787,36.3674349711651,대전광역시 유성구,1.0,0,Wednesday
0,간곡서원,126.908670432711,36.1824707704986,충청남도 부여군,1.0,1,Thursday
0,갈릴리수양관,127.09253448205544,36.60561915472721,정안면,7.0,0,Monday
0,갈마도서관,127.365699748715,36.34092756932,대전광역시 서구,1.0,1,Thursday
0,갈마동성당,127.367439254922,36.3507991231566,대전광역시 서구,1.0,1,Thursday
0,갈미추어탕,127.314438800085,36.3943039953123,대전광역시 유성구,1.0,2,Thursday
0,갈비도락/미사본점,127.20907471589229,37.55486499734464,경기도 하남시,1.0,1,Thursday
0,갈비만/세종점,127.24111599130836,36.51175547821664,세종특별자치시,1.0,1,Tuesday
0,감나무집/동학사점,127.2518409724039,36.36517013187924,반포면,3.0,0,Tuesday
0,감성낙곱새/세종점,127.249381552285,36.4940424980332,세종특별자치시,1.0,2,Wednesday
0,감성커피/공주대점,127.1378729995223,36.4731464695713,신관동,5.0,0,Wednesday
0,감성커피/세종다정점,127.24927416253824,36.49396612412422,세종특별자치시,1.0,1,Thursday
0,감탄떡볶이/공주신관점,127.14659420605548,36.473585511625,월송동,1.0,0,Monday
0,갑동숯불민물장어,127.28969146649406,36.36136921879326,대전광역시 유성구,1.0,1,Monday
0,갑부농원,127.273165016316,36.6002366853342,세종특별자치시,1.0,1,Friday
0,갑사,127.18764228867,36.3653519343217,계룡면,56.0,0,Thursday
0,갑사가는길,127.203001464461,36.4290392119245,반포면,2.0,0,Tuesday
0,갑사식당,127.18015575253386,36.369513141622726,계룡면,1.0,2,Friday
0,강가애,127.093872020644,36.45892405673478,웅진동,1.0,1,Wednesday
0,강경이모네젓갈,127.015087716383,36.1606341428576,충청남도 논산시,1.0,0,Thursday
0,강경해물칼국수,127.015429390544,36.1574582359664,충청남도 논산시,1.0,0,Thursday
0,강길도낙지마을,127.446245781687,36.3623902349513,대전광역시 대덕구,1.0,1,Friday
0,강남아르누보씨티,127.02810367141085,37.49335062075664,서울특별시 서초구,1.0,0,Wednesday
0,강남제비스코/평택공장,126.85135915373306,36.98137926349659,경기도 평택시,1.0,0,Friday
0,강변영양탕,127.086762628411,37.0008643654786,경기도 평택시,1.0,1,Monday
0,강북생활문화센터,127.15489139778732,36.47130835064114,월송동,1.0,0,Tuesday
0,강촌,127.624234195871,37.8135804645867,강원특별자치도 춘천시,1.0,1,Monday
0,강화족탕,127.04779934863504,36.798516158079984,충청남도 아산시,3.0,1,Thursday
0,개성집/공주점,127.12249297193074,36.46349257071954,웅진동,16.0,1,Wednesday
0,개태사,127.2292659281,36.2410010381525,충청남도 논산시,1.0,1,Friday
0,개화예술공원,126.657764607041,36.31214489847584,충청남도 보령시,2.0,1,Friday
0,갤러리메르헨,127.38031702808,36.3850295138262,대전광역시 유성구,1.0,0,Friday
0,갤러리아백화점/센터시티점,127.104711121408,36.8005612401544,충청남도 천안시,5.0,1,Monday
0,갤러리아울,127.251247557864,36.3864332389814,반포면,13.0,0,Friday
0,거사성가교회,127.212602499201,36.1807523376129,충청남도 논산시,1.0,2,Friday
0,거시기포차,127.361493655967,36.3563504722539,대전광역시 서구,1.0,1,Tuesday
0,건달네식당,127.110394823612,36.499178677533,우성면,1.0,2,Tuesday
0,건양대학교/창의융합캠퍼스,127.1102351886206,36.18219981371871,충청남도 논산시,4.0,1,Friday
0,건양대학교병원,127.342630292942,36.3067114406784,대전광역시 서구,10.0,0,Monday
0,건양대학교병원/권역응급의료센터,127.34196795290045,36.306743977270784,대전광역시 서구,2.0,0,Monday
0,건양대학교병원/암센터,127.343547798827,36.3067232265781,대전광역시 서구,1.0,2,Thursday
0,건축공간연구원,127.2563168190312,36.49908058348726,세종특별자치시,3.0,0,Thursday
0,검단중앙교회,126.674570708081,37.5964904981736,인천광역시 서구,1.0,0,Thursday
0,검상농공단지,127.073790706602,36.4327880327766,금학동,1.0,0,Wednesday
0,결성보건지소,126.544507297952,36.5263264923876,충청남도 홍성군,1.0,0,Monday
0,경기도립안성휴게소의원,127.1324979633412,37.0767729042803,경기도 안성시,1.0,1,Friday
0,경기식당,127.23522544296128,36.357058476644696,반포면,3.0,1,Friday
0,경남판지,127.226308326247,37.3055692433309,경기도 용인시,7.0,1,Wednesday
0,경동나비엔/가산공장,126.860460278038,36.8118758732195,충청남도 아산시,1.0,1,Tuesday
0,경동택배/공주신금1영업소,127.146422735456,36.4770611824659,월송동,6.0,0,Thursday
0,경리단길,126.991721972247,37.5397580614249,서울특별시 용산구,1.0,1,Friday
0,경상국립대학교/GNU스포츠콤플렉스,128.10600123569083,35.15515790109087,경상남도 진주시,1.0,2,Tuesday
0,경선정사,127.23728658082,36.2901724255786,충청남도 계룡시,1.0,1,Wednesday
0,경성옥,127.119232760696,36.8378751217495,충청남도 천안시,1.0,1,Thursday
0,경성일번가/본점,127.3891025192661,36.34758724903666,대전광역시 서구,1.0,1,Monday
0,경하온천호텔,127.34960646669764,36.35571176468928,대전광역시 서구,1.0,1,Friday
0,경희네,127.136090375247,36.4711173557325,신관동,2.0,2,Thursday
0,계룡대쇼핑타운,127.244708697307,36.2956871508954,충청남도 계룡시,7.0,0,Thursday
0,계룡명태가,127.24585335177284,36.27269007909871,충청남도 계룡시,1.0,1,Thursday
0,계룡산1박2일펜션,127.241554212816,36.359936199658,반포면,2.0,0,Thursday
0,계룡산갑사오리숲길,127.142321398283,36.3945646072803,계룡면,1.0,2,Friday
0,계룡산갑사유스호스텔,127.17830973172094,36.37132342198908,계룡면,4.0,0,Wednesday
0,계룡산골프장,127.1908198824633,36.40964140486141,계룡면,4.0,0,Monday
0,계룡산공영주차장,127.238582266597,36.358603000702,반포면,2.0,0,Friday
0,계룡산국립공원,127.20216889398792,36.35204797861443,반포면,2.0,1,Friday
0,계룡산국립공원/갑사지구,127.18292046388726,36.36785162208931,계룡면,2.0,2,Friday
0,계룡산국립공원/동학사지구,127.2324161632085,36.35688093842831,반포면,3.0,1,Thursday
0,계룡산글램핑/동월숲,127.253414306114,36.355936724677,반포면,1.0,1,Thursday
0,계룡산도예촌,127.216472844121,36.3894326930772,반포면,4.0,1,Thursday
0,계룡산동남가든,127.26835991340675,36.37001497363734,반포면,2.0,1,Tuesday
0,계룡산드림펜션,127.255164101279,36.3614361087892,반포면,1.0,0,Thursday
0,계룡산마루펜션,127.2190893,36.3900986,반포면,4.0,1,Friday
0,계룡산묵사랑,127.14970494112332,36.4351857266916,옥룡동,1.0,0,Monday
0,계룡산사계절펜션,127.1680102,36.3315563,계룡면,2.0,0,Friday
0,계룡산쉴만한물가펜션,127.2553438,36.36136,반포면,1.0,1,Monday
0,계룡산식당,127.23529251213444,36.35705676868764,반포면,1.0,1,Friday
0,계룡산알밤,127.128174417596,36.4706451412261,신관동,3.0,1,Thursday
0,계룡산연화당,127.188428485749,36.3297817920937,충청남도 논산시,1.0,0,Thursday
0,계룡산온천,127.252525409653,36.3655745109334,반포면,2.0,1,Monday
0,계룡산의아침,127.23786011874,36.3574642372478,반포면,1.0,1,Monday
0,계룡산자동차야영장,127.2417764352137,36.35771423174882,반포면,3.0,0,Thursday
0,계룡산장추어탕,127.25147681476852,36.36495761958389,반포면,1.0,1,Monday
0,계룡산제빵소,127.139396690445,36.3525753316874,계룡면,2.0,0,Tuesday
0,계룡산호두파이라벨로,127.249455037124,36.3601352687208,반포면,1.0,0,Thursday
0,계룡산힐링펜션,127.2478955357298,36.36021234929804,반포면,2.0,0,Tuesday
0,계룡스파텔,127.348321815294,36.3556938882431,대전광역시 서구,9.0,0,Monday
0,계룡입암리유적공원,127.27056141840052,36.24940221919193,충청남도 계룡시,1.0,1,Monday
0,계룡저수지,127.1538675769242,36.35815811293434,계룡면,5.0,0,Tuesday
0,계룡치킨,127.247785174316,36.3602270586489,반포면,1.0,0,Friday
0,계림식당,127.12141353904305,36.46262835767038,웅진동,4.0,1,Tuesday
0,계성숯불닭갈비/용이점,127.13371088832,37.0002098305741,경기도 평택시,1.0,2,Friday
0,계실리마을회관,127.046236879318,36.514806292421,사곡면,1.0,2,Wednesday
0,계절작업실,127.28614676596877,36.47643879039703,세종특별자치시,1.0,0,Friday
0,고가네칼국수,127.123480544147,36.453480405109,중학동,37.0,0,Tuesday
0,고기리막국수,127.0400969507414,37.35999570123669,경기도 용인시,1.0,1,Tuesday
0,고기명작/반석점,127.31307584987404,36.39270709702203,대전광역시 유성구,1.0,1,Thursday
0,고기명작/엑스포점,127.395370732237,36.376395190713,대전광역시 대덕구,1.0,0,Thursday
0,고기명작/율량점,127.49631831658046,36.66558793252621,충청북도 청주시,1.0,0,Friday
0,고기백화점,127.133007311199,36.4717006045515,신관동,8.0,0,Friday
0,고기사랑셀프식당,127.123952751799,36.4503974261368,중학동,4.0,0,Wednesday
0,고기싸롱/대전가오점,127.453149487674,36.3047142842617,대전광역시 동구,1.0,0,Thursday
0,고덕STV,127.01575621526008,37.026510940217385,경기도 평택시,1.0,1,Friday
0,고들정육식당,127.252914326596,36.3586030848141,반포면,2.0,2,Tuesday
0,고등어밥상,127.223292398897,36.5024361811346,세종특별자치시,3.0,0,Friday
0,고란사선착장,126.913836131584,36.293138062769,충청남도 부여군,1.0,1,Monday
0,고란초모텔,126.911584338998,36.2800727652441,충청남도 부여군,3.0,0,Monday
0,고려대학교/세종캠퍼스,127.286987211083,36.6109529892437,세종특별자치시,11.0,0,Friday
0,고려대학교/안산병원,126.82491938399438,37.31841295087898,경기도 안산시,1.0,0,Thursday
0,고릴라캠핑/대전점,127.29160524229054,36.360661646306085,대전광역시 유성구,1.0,1,Tuesday
0,고릴라캠핑/세종점,127.26831810646304,36.4690627646394,세종특별자치시,3.0,0,Monday
0,고마게스트하우스,127.12277805884702,36.46522915928741,웅진동,4.0,0,Thursday
0,고마나루1999,127.12272986830344,36.46495363265929,웅진동,37.0,1,Tuesday
0,고마나루독,127.13762232049,36.4705890183776,신관동,1.0,2,Thursday
0,고마두부마을,127.112731450622,36.459146363037,웅진동,1.0,2,Thursday
0,고마카츠,127.12346397698086,36.45551542755416,중학동,1.0,0,Tuesday
0,고목림,127.070117991167,36.7708426683181,충청남도 아산시,1.0,2,Thursday
0,고박사냉면초계국수/논산본점,127.09655217194737,36.20875388914799,충청남도 논산시,1.0,1,Monday
0,고박사냉면초계막국수,127.152616584855,36.4819217753059,월송동,5.0,1,Thursday
0,고복저수지,127.23547949187513,36.60633942410205,세종특별자치시,6.0,0,Friday
0,고봉민김밥인/터미널점,127.136340362425,36.47006192203,신관동,7.0,0,Thursday
0,고사리잡화점,127.131452046614,36.4546192105042,옥룡동,1.0,0,Tuesday
0,고운동네커피가게,127.23254675276256,36.50648091021896,세종특별자치시,1.0,1,Thursday
0,고운뜰공원,127.236289130791,36.5125653616269,세종특별자치시,1.0,0,Thursday
0,고운순메밀막국수,127.23309654765973,36.49774042857859,세종특별자치시,1.0,1,Monday
0,고운풍경펜션,127.02382208128,36.529415605836,사곡면,5.0,1,Friday
0,고운피부과의원,127.141173229453,36.4740892686021,신관동,4.0,0,Monday
0,고창농악보존회,126.64095599388088,35.38370793766841,전라북도 고창군,1.0,1,Friday
0,고창애풍천장어,127.16064392729066,36.45075870993093,옥룡동,3.0,1,Monday
0,고창종합병원,126.693439360538,35.4364335924308,전라북도 고창군,1.0,0,Friday
0,고촌공영주차장,126.77239894858,37.6002515688667,경기도 김포시,1.0,1,Thursday
0,고피자/공주대점,127.13749993413,36.4720490416654,신관동,1.0,0,Monday
0,고피자/세종다정점,127.2453363293592,36.49282260766952,세종특별자치시,1.0,2,Thursday
0,고향국밥집,127.064069973004,36.361879393545,이인면,2.0,1,Tuesday
0,고향보신탕,127.120925284556,36.4457868232455,금학동,2.0,1,Tuesday
0,고향손칼국수,127.15795949552091,36.4816340872832,월송동,24.0,0,Wednesday
0,곡물집,127.119536485421,36.4495919367734,중학동,5.0,1,Thursday
0,곤드레쌈밥/[한식],127.11978506468652,36.60549080760822,정안면,4.0,0,Friday
0,곤드레예찬/천안서북점,127.11841974670214,36.78897178181052,충청남도 천안시,2.0,0,Thursday
0,골드리버CC,127.163393207334,36.5036971318018,의당면,4.0,0,Monday
0,골프스토리/천안점,127.118970253878,36.7870635740066,충청남도 천안시,1.0,0,Wednesday
0,골프존카운티/무주,127.6365539423434,35.83132187334319,전라북도 무주군,1.0,1,Monday
0,골프존카운티/진천,127.40572717075334,36.81849428772426,충청북도 진천군,1.0,0,Friday
0,골프존파크/둔산보라매점,127.38248280581132,36.34683180687397,대전광역시 서구,1.0,1,Friday
0,골프존파크/둔포테크노점,127.05551098091549,36.91840827403321,충청남도 아산시,1.0,0,Friday
0,골프존파크/반석원스크린점,127.308539964093,36.391193218011,대전광역시 유성구,1.0,1,Friday
0,골프존파크/봉명센트럴점,127.344612816586,36.352381107502,대전광역시 유성구,1.0,0,Tuesday
0,골프존파크/송강티박스점,127.385734386088,36.4429057004623,대전광역시 유성구,1.0,0,Friday
0,골프존파크/연기에이스스크린점,127.23282713985552,36.53635898748455,세종특별자치시,2.0,0,Wednesday
0,골프존파크/월송나사스크린점,127.149172496357,36.47642238252,월송동,2.0,1,Thursday
0,골프존파크/종촌수스크린점,127.24763000284,36.5026810234358,세종특별자치시,1.0,0,Friday
0,골프존파크/한솔탑스크린점,127.253004116199,36.4798866960622,세종특별자치시,2.0,1,Friday
0,곰골식당,127.12054302648534,36.45184527360006,중학동,103.0,1,Tuesday
0,곰골식당/월송점,127.1544019,36.47241,월송동,4.0,1,Tuesday
0,곰나루국민관광단지,127.1108426292356,36.4704506180967,웅진동,2.0,1,Friday
0,곰나루파크골프장,127.0997604,36.459921,웅진동,1.0,0,Thursday
0,곰돌이소아청소년과의원,127.249891854659,36.5031512160896,세종특별자치시,2.0,1,Wednesday
0,곰두리분식,127.107443373566,36.7912241740153,충청남도 아산시,1.0,0,Friday
0,곰사당,127.106324872287,36.4686708897226,웅진동,2.0,0,Thursday
0,곰선생동태씨,127.1432595,36.4673465,신관동,5.0,0,Friday
0,곱이곱다/관평점,127.394031614364,36.4224041981695,대전광역시 유성구,1.0,1,Monday
